language,toxic_sentence,neutral_sentence
ru,"Отъебут костями не колола, бл ать!","Хорошо бы, чтобы кости не кололи."
ru,"Отъебут костями не колола, бл ать!","Сделай так, чтобы кости не кололи."
ru,да и пусть хуярит туда . придурок,да и пусть идет туда
ru,да и пусть похежу туда . впиздюлят,да и пусть идет туда
ru,да и пусть дохуйнула туда . истрахавшая,да и пусть идет туда
ru,да и пусть дриснят туда . смандюлю,да и пусть идет туда
ru,нет вы не правы она у меня очень достойная девочка моя только всякую мразь почему то слушает:-(,Нет вы не правы она у меня очень достойная девочка моя только всяких нехороших людей слушает
ru,нет вы не правы она у меня очень достойная девочка моя только всякую мразь почему то слушает:-(,"Нет, вы не правы. Она у меня очень достойная девочка, просто иногда прислушивается к людям с сомнительными взглядами."
ru,нет вы не правы она у меня очень достойная девочка моя только всякую мразь почему то слушает:-(,"Вы ошибаетесь. Моя дочь — замечательный человек, но ей свойственно доверять тем, кто не всегда этого заслуживает."
ru,нет вы не правы она у меня очень достойная девочка моя только всякую мразь почему то слушает:-(,"Позвольте не согласиться. Она хорошая девушка, но выбирает для общения не самых подходящих людей."
ru,нет вы не правы она у меня очень достойная девочка моя только мандюка трахнись почему то слушает:-(,Нет вы не правы она у меня очень достойная девочка моя только всяких нехороших людей слушает
ru,нет вы не правы она у меня очень достойная девочка моя только мандюка трахнись почему то слушает:-(,"Нет, вы не правы. Она у меня очень достойная девочка, просто иногда прислушивается к людям с сомнительными взглядами."
ru,нет вы не правы она у меня очень достойная девочка моя только мандюка трахнись почему то слушает:-(,"Вы ошибаетесь. Моя дочь — замечательный человек, но ей свойственно доверять тем, кто не всегда этого заслуживает."
ru,нет вы не правы она у меня очень достойная девочка моя только мандюка трахнись почему то слушает:-(,"Позвольте не согласиться. Она хорошая девушка, но выбирает для общения не самых подходящих людей."
ru,нет вы не правы она у меня очень достойная девочка моя только исхуяшито спиздень почему то слушает:-(,Нет вы не правы она у меня очень достойная девочка моя только всяких нехороших людей слушает
ru,нет вы не правы она у меня очень достойная девочка моя только исхуяшито спиздень почему то слушает:-(,"Нет, вы не правы. Она у меня очень достойная девочка, просто иногда прислушивается к людям с сомнительными взглядами."
ru,нет вы не правы она у меня очень достойная девочка моя только исхуяшито спиздень почему то слушает:-(,"Вы ошибаетесь. Моя дочь — замечательный человек, но ей свойственно доверять тем, кто не всегда этого заслуживает."
ru,нет вы не правы она у меня очень достойная девочка моя только исхуяшито спиздень почему то слушает:-(,"Позвольте не согласиться. Она хорошая девушка, но выбирает для общения не самых подходящих людей."
ru,нет вы не правы она у меня очень достойная девочка моя только пердевшею хамвшие почему то слушает:-(,Нет вы не правы она у меня очень достойная девочка моя только всяких нехороших людей слушает
ru,нет вы не правы она у меня очень достойная девочка моя только пердевшею хамвшие почему то слушает:-(,"Нет, вы не правы. Она у меня очень достойная девочка, просто иногда прислушивается к людям с сомнительными взглядами."
ru,нет вы не правы она у меня очень достойная девочка моя только пердевшею хамвшие почему то слушает:-(,"Вы ошибаетесь. Моя дочь — замечательный человек, но ей свойственно доверять тем, кто не всегда этого заслуживает."
ru,нет вы не правы она у меня очень достойная девочка моя только пердевшею хамвшие почему то слушает:-(,"Позвольте не согласиться. Она хорошая девушка, но выбирает для общения не самых подходящих людей."
ru,урод такое впечатление что сейчас вся полиция похожа на этого дебила,Умник такое впечатление что сейчас вся полиция похожа на этого красавца
ru,никуй такое впечатление ебaвши сейчас вся полиция похожа на этого хуйтебу,Умник такое впечатление что сейчас вся полиция похожа на этого красавца
ru,оебли такое впечатление eбите сейчас вся полиция похожа на этого пездые,Умник такое впечатление что сейчас вся полиция похожа на этого красавца
ru,е6ающий такое впечатление дриста сейчас вся полиция похожа на этого ебистосом,Умник такое впечатление что сейчас вся полиция похожа на этого красавца
ru,гетте самый известный педераст в группе.,Гетте самый известный человек в группе
ru,гетте самый известный блядюре в группе.,Гетте самый известный человек в группе
ru,гетте самый известный обьебающие в группе.,Гетте самый известный человек в группе
ru,гетте самый известный упиздюли в группе.,Гетте самый известный человек в группе
ru,"писать научись правильно еблан, тогда и лайкать будет не стыдно.","Писать научись правильно, тогда и лайкать будет не стыдно."
ru,"писать научись правильно еблан, тогда и лайкать будет не стыдно.","Пожалуйста, старайся писать грамотно, тогда твои публикации будут вызывать больше уважения."
ru,"писать научись правильно еблан, тогда и лайкать будет не стыдно.","Если писать без ошибок, то и другим будет приятнее ставить лайки."
ru,"писать научись правильно еблан, тогда и лайкать будет не стыдно.","Советую обратить внимание на грамотность, чтобы текст выглядел достойно."
ru,"писать научись правильно елдаку, тогда и лайкать будет не стыдно.","Писать научись правильно, тогда и лайкать будет не стыдно."
ru,"писать научись правильно елдаку, тогда и лайкать будет не стыдно.","Пожалуйста, старайся писать грамотно, тогда твои публикации будут вызывать больше уважения."
ru,"писать научись правильно елдаку, тогда и лайкать будет не стыдно.","Если писать без ошибок, то и другим будет приятнее ставить лайки."
ru,"писать научись правильно елдаку, тогда и лайкать будет не стыдно.","Советую обратить внимание на грамотность, чтобы текст выглядел достойно."
ru,"писать научись правильно посрут, тогда и лайкать будет не стыдно.","Писать научись правильно, тогда и лайкать будет не стыдно."
ru,"писать научись правильно посрут, тогда и лайкать будет не стыдно.","Пожалуйста, старайся писать грамотно, тогда твои публикации будут вызывать больше уважения."
ru,"писать научись правильно посрут, тогда и лайкать будет не стыдно.","Если писать без ошибок, то и другим будет приятнее ставить лайки."
ru,"писать научись правильно посрут, тогда и лайкать будет не стыдно.","Советую обратить внимание на грамотность, чтобы текст выглядел достойно."
ru,"писать научись правильно схуяшили, тогда и лайкать будет не стыдно.","Писать научись правильно, тогда и лайкать будет не стыдно."
ru,"писать научись правильно схуяшили, тогда и лайкать будет не стыдно.","Пожалуйста, старайся писать грамотно, тогда твои публикации будут вызывать больше уважения."
ru,"писать научись правильно схуяшили, тогда и лайкать будет не стыдно.","Если писать без ошибок, то и другим будет приятнее ставить лайки."
ru,"писать научись правильно схуяшили, тогда и лайкать будет не стыдно.","Советую обратить внимание на грамотность, чтобы текст выглядел достойно."
ru,я бы сказал так: надо гнать всех депутатов-идиотов!,я бы сказал так: надо гнать всех депутатов
ru,я бы сказал ёбануя: хулило гнать всех депутатов-ебанатов!,я бы сказал так: надо гнать всех депутатов
ru,я бы сказал дураки: говён гнать всех депутатов-мандякают!,я бы сказал так: надо гнать всех депутатов
ru,я бы сказал хуячий: хулён гнать всех депутатов-обхуярящая!,я бы сказал так: надо гнать всех депутатов
ru,надейся и верь тупой россиянский пидарас ! это все что тебе осталось!,надейся и верь! это все что тебе осталось!
ru,надейся и верь елдовной россиянский педерастах ! ебёное хуёвые хуюлом тебе осталось!,надейся и верь! это все что тебе осталось!
ru,надейся и верь е6авшими россиянский попиздюля ! хуетой млятям лярву тебе осталось!,надейся и верь! это все что тебе осталось!
ru,надейся и верь охёртыми россиянский обссываемы ! ссым дроча обосри тебе осталось!,надейся и верь! это все что тебе осталось!
ru,"Они поддерживали свой народ, они же националисты, ты забыл, даун? Путина они не поддерживали.","Они поддерживали свой народ, они националисты, ты забыл? Путина они не поддерживали"
ru,кто придумал-это мутатень....того накол надо посадить!!!,кто придумал-это глупость....того надо наказать!
ru,кто придумал-хуярим мутатень....того накол мудело посадить!!!,кто придумал-это глупость....того надо наказать!
ru,кто придумал-хуетой мутатень....того накол блядуем посадить!!!,кто придумал-это глупость....того надо наказать!
ru,кто придумал-ебиках мутатень....того накол ебёнло посадить!!!,кто придумал-это глупость....того надо наказать!
ru,с которым через час расстанешься и будешь трахаться с другими?,С которым через час расстанешься и встретишь другого?
ru,с которым через час расстанешься и будешь трахаться с другими?,С которым через час расстанешься и начнёшь новые отношения?
ru,с которым через час расстанешься и будешь трахаться с другими?,С которым через час расстанешься и познакомишься с кем-то другим?
ru,с которым через час расстанешься и будешь трахаться с другими?,С которым через час расстанешься и будешь встречаться с другим человеком?
ru,с которым через час расстанешься и будешь шебённого с другими?,С которым через час расстанешься и встретишь другого?
ru,с которым через час расстанешься и будешь шебённого с другими?,С которым через час расстанешься и начнёшь новые отношения?
ru,с которым через час расстанешься и будешь шебённого с другими?,С которым через час расстанешься и познакомишься с кем-то другим?
ru,с которым через час расстанешься и будешь шебённого с другими?,С которым через час расстанешься и будешь встречаться с другим человеком?
ru,с которым через час расстанешься и будешь спиздюлило с другими?,С которым через час расстанешься и встретишь другого?
ru,с которым через час расстанешься и будешь спиздюлило с другими?,С которым через час расстанешься и начнёшь новые отношения?
ru,с которым через час расстанешься и будешь спиздюлило с другими?,С которым через час расстанешься и познакомишься с кем-то другим?
ru,с которым через час расстанешься и будешь спиздюлило с другими?,С которым через час расстанешься и будешь встречаться с другим человеком?
ru,с которым через час расстанешься и будешь ухуячившуюся с другими?,С которым через час расстанешься и встретишь другого?
ru,с которым через час расстанешься и будешь ухуячившуюся с другими?,С которым через час расстанешься и начнёшь новые отношения?
ru,с которым через час расстанешься и будешь ухуячившуюся с другими?,С которым через час расстанешься и познакомишься с кем-то другим?
ru,с которым через час расстанешься и будешь ухуячившуюся с другими?,С которым через час расстанешься и будешь встречаться с другим человеком?
ru,к своей башке представил бы пидор.,К своей башке приставил бы
ru,к своей башке представил бы пездетом.,К своей башке приставил бы
ru,к своей башке представил бы ебёнвшая.,К своей башке приставил бы
ru,к своей башке представил бы спизжено.,К своей башке приставил бы
ru,догавкаетесь до того что россия отвернётся и вас сожрут с потрахами.,Договоритесь до того что россия отвернётся и вас съедят
ru,догавкаетесь до того опизде россия отвернётся и вас сожрут с потрахами.,Договоритесь до того что россия отвернётся и вас съедят
ru,догавкаетесь до того кунами россия отвернётся и вас сожрут с потрахами.,Договоритесь до того что россия отвернётся и вас съедят
ru,догавкаетесь до того гадит россия отвернётся и вас сожрут с потрахами.,Договоритесь до того что россия отвернётся и вас съедят
ru,и что это ? скажем так то что твориться в россии просто пидор!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,И что это ? скажем так то что твориться в россии просто ужас!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ru,и писюн жо́па ? скажем лошоки то ёбся твориться в россии пиздодуть изъебает!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,И что это ? скажем так то что твориться в россии просто ужас!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ru,и шпилим уебал ? скажем гадин то eбивши твориться в россии наебшего объебнет!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,И что это ? скажем так то что твориться в россии просто ужас!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ru,и нехуи еблищ ? скажем бляб то еби твориться в россии шмарился охерили!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,И что это ? скажем так то что твориться в россии просто ужас!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ru,мне все рано что ты как называешь) соска унитазная,"Мне без разницы, как и что ты называешь"
ru,мне e6aль рано шпиля ты бздеца называешь) хуёвые унитазная,"Мне без разницы, как и что ты называешь"
ru,мне нахуе рано срань ты оебло называешь) задулось унитазная,"Мне без разницы, как и что ты называешь"
ru,мне говив рано гамные ты хуёвый называешь) мандеичу унитазная,"Мне без разницы, как и что ты называешь"
ru,"дебилы, пэк. а не пек. фирсофу с филатовым позвоню, скажу, что такую херню пишите!","""Пэк"" а не ""пек"", фирсофу с филатовым позвоню, скажу что так пишете!"
ru,"проебалы, пэк. а не пек. фирсофу с филатовым позвоню, скажу, мудила такую блядунам пишите!","""Пэк"" а не ""пек"", фирсофу с филатовым позвоню, скажу что так пишете!"
ru,"уебистких, пэк. а не пек. фирсофу с филатовым позвоню, скажу, наебаю такую eбавшая пишите!","""Пэк"" а не ""пек"", фирсофу с филатовым позвоню, скажу что так пишете!"
ru,"хуяшитые, пэк. а не пек. фирсофу с филатовым позвоню, скажу, хуяках такую обосрати пишите!","""Пэк"" а не ""пек"", фирсофу с филатовым позвоню, скажу что так пишете!"
ru,падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....,девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....
ru,пездим за рулём ну да мы же забыли папина дочя за рулём им же всё можно....,девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....
ru,лярва за рулём ну да мы же забыли папина дочя за рулём им же всё можно....,девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....
ru,посикала за рулём ну да мы же забыли папина дочя за рулём им же всё можно....,девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....
ru,"уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать","Я уже не знают, как обратить на себя внимание, зачем нам это все показывать"
ru,"уже не знают ссаке привлечь к себе внимание, ебё....в опу,нам похере зачем рассказывать и показывать","Я уже не знают, как обратить на себя внимание, зачем нам это все показывать"
ru,"уже не знают овцееб привлечь к себе внимание, ебё....в опу,нам наебай зачем рассказывать и показывать","Я уже не знают, как обратить на себя внимание, зачем нам это все показывать"
ru,"уже не знают мудоеб привлечь к себе внимание, ебё....в опу,нам пёрнув зачем рассказывать и показывать","Я уже не знают, как обратить на себя внимание, зачем нам это все показывать"
ru,"речь идёт о поступке настоящих мужиков, про дебилов, речь не шла","Речь идет о поступке настоящих мужиков, про других речь не шла"
ru,"речь идёт о поступке настоящих мужиков, про подъебшею, речь не шла","Речь идет о поступке настоящих мужиков, про других речь не шла"
ru,"речь идёт о поступке настоящих мужиков, про долбоящеры, речь не шла","Речь идет о поступке настоящих мужиков, про других речь не шла"
ru,"речь идёт о поступке настоящих мужиков, про пиздуни, речь не шла","Речь идет о поступке настоящих мужиков, про других речь не шла"
ru,уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!,уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!
ru,уровень 7139 редкий хуимте! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!,уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!
ru,уровень 7139 редкий ебшего! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!,уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!
ru,уровень 7139 редкий мудену! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!,уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!
ru,так этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут хуилы ни дорог ни парка полная жопа гавноеды,"так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование"
ru,охуест этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут минетчик ни дорог ни парка полная едрена гавноеды,"так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование"
ru,хернив этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут бздении ни дорог ни парка полная пездо гавноеды,"так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование"
ru,падлюк этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут пердунья ни дорог ни парка полная мандюли гавноеды,"так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование"
ru,а что то не так.гнилой твой рот,а что то не так?
ru,а сраном то не засрав.гнилой твой лоха,а что то не так?
ru,а eбaет то не какают.гнилой твой елдами,а что то не так?
ru,а минешь то не хуйкою.гнилой твой хуитах,а что то не так?
ru,"эй, принц хуев! читай историю, своей страны внимательно, а не под кайфом!",Читай историю своей страны внимательно
ru,"эй, принц усраясь! читай историю, своей страны внимательно, а не под кайфом!",Читай историю своей страны внимательно
ru,"эй, принц надрочу! читай историю, своей страны внимательно, а не под кайфом!",Читай историю своей страны внимательно
ru,"эй, принц кончей! читай историю, своей страны внимательно, а не под кайфом!",Читай историю своей страны внимательно
ru,ефремов трусливое подлое мерзкое существо один негатив вызывает эта падлюга,ефремов один негатив вызывает
ru,ефремов трусливое подлое мерзкое существо один негатив вызывает шалавы падлюга,ефремов один негатив вызывает
ru,ефремов трусливое подлое мерзкое существо один негатив вызывает мудев падлюга,ефремов один негатив вызывает
ru,ефремов трусливое подлое мерзкое существо один негатив вызывает какал падлюга,ефремов один негатив вызывает
ru,ты чего людям пиздишь животное,Ты зачем обманываешь людей?
ru,ты чего людям пиздишь животное,Зачем ты вводишь людей в заблуждение?
ru,ты чего людям пиздишь животное,Почему ты говоришь людям неправду?
ru,ты чего людям пиздишь животное,Зачем ты обманываешь окружающих?
ru,ты чего людям помандюрен животное,Ты зачем обманываешь людей?
ru,ты чего людям помандюрен животное,Зачем ты вводишь людей в заблуждение?
ru,ты чего людям помандюрен животное,Почему ты говоришь людям неправду?
ru,ты чего людям помандюрен животное,Зачем ты обманываешь окружающих?
ru,ты чего людям мудистые животное,Ты зачем обманываешь людей?
ru,ты чего людям мудистые животное,Зачем ты вводишь людей в заблуждение?
ru,ты чего людям мудистые животное,Почему ты говоришь людям неправду?
ru,ты чего людям мудистые животное,Зачем ты обманываешь окружающих?
ru,ты чего людям пиздюрила животное,Ты зачем обманываешь людей?
ru,ты чего людям пиздюрила животное,Зачем ты вводишь людей в заблуждение?
ru,ты чего людям пиздюрила животное,Почему ты говоришь людям неправду?
ru,ты чего людям пиздюрила животное,Зачем ты обманываешь окружающих?
ru,"такая группа о самарканде, и этих блядей рекламируете, вот зачем?????????","Такая группа о Самарканде, и этих рекламируете, вот зачем?????"
ru,"такая группа о самарканде, и хуйство выхарь рекламируете, вафёлу зачем?????????","Такая группа о Самарканде, и этих рекламируете, вот зачем?????"
ru,"такая группа о самарканде, и пиздища eбaвшего рекламируете, наебли зачем?????????","Такая группа о Самарканде, и этих рекламируете, вот зачем?????"
ru,"такая группа о самарканде, и мужены никуём рекламируете, млять зачем?????????","Такая группа о Самарканде, и этих рекламируете, вот зачем?????"
ru,сколько говна было на меня вылито,Сколько неприятного было на меня вылито
ru,сколько взъёбщик было на меня вылито,Сколько неприятного было на меня вылито
ru,сколько охуевшее было на меня вылито,Сколько неприятного было на меня вылито
ru,сколько трухало было на меня вылито,Сколько неприятного было на меня вылито
ru,"потому что выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.","Потому что тебе сказать нечего, сидишь и не знаешь кому угодить."
ru,"потому мудило выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.","Потому что тебе сказать нечего, сидишь и не знаешь кому угодить."
ru,"потому ёбатом выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.","Потому что тебе сказать нечего, сидишь и не знаешь кому угодить."
ru,"потому хуиная выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.","Потому что тебе сказать нечего, сидишь и не знаешь кому угодить."
ru,"за ер? прошу вколоться:d много ли за пидарков проголосуют, хотя фанатов в любой секте хватает","За ер? Много ли людей проголосуют, хотя фанатов в любой секте хватает"
ru,"выучи сначала русский язык,или белорусский а потом вякай быдло","выучи сначала русский язык, или белорусский а потом говори"
ru,"выучи сначала русский язык,или белорусский а потом вякай мудянках","выучи сначала русский язык, или белорусский а потом говори"
ru,"выучи сначала русский язык,или белорусский а потом вякай сцук","выучи сначала русский язык, или белорусский а потом говори"
ru,"выучи сначала русский язык,или белорусский а потом вякай бздетом","выучи сначала русский язык, или белорусский а потом говори"
ru,"чинуш, кто даёт разрешение на вырубку-вешать за яйца невзирая на ранг",Кто даёт разрешение на вырубку - наказывать невзирая на ранг
ru,это не современные девушки а ебанутые девушки. современные нормальные. не путайте хуй с гусиной шеей,Это не современные девушки. Современные нормальные. Не путайте.
ru,кацапа не современные девушки а хлебая девушки. современные нормальные. не путайте zaebat с гусиной шеей,Это не современные девушки. Современные нормальные. Не путайте.
ru,урюков не современные девушки а пиздыками девушки. современные нормальные. не путайте профур с гусиной шеей,Это не современные девушки. Современные нормальные. Не путайте.
ru,выеби не современные девушки а хуячивши девушки. современные нормальные. не путайте хуeмам с гусиной шеей,Это не современные девушки. Современные нормальные. Не путайте.
ru,"Что это за поток говна? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? ответить на вопрос не в состоянии!
ru,"Что это за поток говна? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? Ответить на вопрос не в состоянии!
ru,"Что это за поток говна? Ответить на вопрос не в состоянии, свинья?",Что это за бессмысленный набор слов? Вы не можете ответить на вопрос.
ru,"Что это за поток говна? Ответить на вопрос не в состоянии, свинья?",Что это за некорректные высказывания? Вы не смогли ответить на вопрос.
ru,"Что это за поток говна? Ответить на вопрос не в состоянии, свинья?",Что это за неуместные замечания? Ответа на вопрос так и не последовало.
ru,"Долбан еблища за поток бздетым? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? ответить на вопрос не в состоянии!
ru,"Долбан еблища за поток бздетым? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? Ответить на вопрос не в состоянии!
ru,"Долбан еблища за поток бздетым? Ответить на вопрос не в состоянии, свинья?",Что это за бессмысленный набор слов? Вы не можете ответить на вопрос.
ru,"Долбан еблища за поток бздетым? Ответить на вопрос не в состоянии, свинья?",Что это за некорректные высказывания? Вы не смогли ответить на вопрос.
ru,"Долбан еблища за поток бздетым? Ответить на вопрос не в состоянии, свинья?",Что это за неуместные замечания? Ответа на вопрос так и не последовало.
ru,"Доебаю пёздов за поток пи3дов? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? ответить на вопрос не в состоянии!
ru,"Доебаю пёздов за поток пи3дов? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? Ответить на вопрос не в состоянии!
ru,"Доебаю пёздов за поток пи3дов? Ответить на вопрос не в состоянии, свинья?",Что это за бессмысленный набор слов? Вы не можете ответить на вопрос.
ru,"Доебаю пёздов за поток пи3дов? Ответить на вопрос не в состоянии, свинья?",Что это за некорректные высказывания? Вы не смогли ответить на вопрос.
ru,"Доебаю пёздов за поток пи3дов? Ответить на вопрос не в состоянии, свинья?",Что это за неуместные замечания? Ответа на вопрос так и не последовало.
ru,"Хуйня блядем за поток прихуяшу? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? ответить на вопрос не в состоянии!
ru,"Хуйня блядем за поток прихуяшу? Ответить на вопрос не в состоянии, свинья?",Что это за поток обвинений? Ответить на вопрос не в состоянии!
ru,"Хуйня блядем за поток прихуяшу? Ответить на вопрос не в состоянии, свинья?",Что это за бессмысленный набор слов? Вы не можете ответить на вопрос.
ru,"Хуйня блядем за поток прихуяшу? Ответить на вопрос не в состоянии, свинья?",Что это за некорректные высказывания? Вы не смогли ответить на вопрос.
