language,toxic_sentence,neutral_sentence
zh,干你娘屄歪应该把他自己和女性割裂开,极端女权主义者应该把他自己和女性有所区别
zh,干你娘屄歪应该把他自己和女性割裂开,持有某些观点的人应该明确自己与女性群体的不同立场
zh,干你娘屄歪应该把他自己和女性割裂开,某些个体需要认识到自身与女性群体的区别
zh,干你娘屄歪应该把他自己和女性割裂开,主张特定立场的人应当区分自身与女性整体的关系
zh,卖比应该把他自己和女性割裂开,极端女权主义者应该把他自己和女性有所区别
zh,卖比应该把他自己和女性割裂开,持有某些观点的人应该明确自己与女性群体的不同立场
zh,卖比应该把他自己和女性割裂开,某些个体需要认识到自身与女性群体的区别
zh,卖比应该把他自己和女性割裂开,主张特定立场的人应当区分自身与女性整体的关系
zh,中国男性就是被五千年的文化糟粕绊住了手脚。你看女拳一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??,中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??
zh,中国男性就是被五千年的文化糟粕绊住了手脚。你看的小一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不跪虫化。??,中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??
zh,中国男性就是被五千年的文化糟粕绊住了手脚。你看淫威一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不自干化。??,中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??
zh,中国男性就是被五千年的文化糟粕绊住了手脚。你看手残一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不神棍化。??,中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??
zh,不在中国地盘繁殖混种默，一切都好,不在中国地盘繁殖混血黑人后代，一切都好
zh,不在中国地盘繁殖混种蛮子，一切都好,不在中国地盘繁殖混血黑人后代，一切都好
zh,不在中国地盘繁殖混种妈逼，一切都好,不在中国地盘繁殖混血黑人后代，一切都好
zh,不在中国地盘繁殖混种禁脔，一切都好,不在中国地盘繁殖混血黑人后代，一切都好
zh,不就是想制造多点舔狗,不就是想制造多点单方面付出的人
zh,不就是想制造多点孝子,不就是想制造多点单方面付出的人
zh,不就是想制造多点瘟神,不就是想制造多点单方面付出的人
zh,不就是想制造多点吉拔,不就是想制造多点单方面付出的人
zh,舔狗龜男比拳師更可恨,单方面付出的卑微男性比极端的性别平等倡导者更可恨
zh,狗男女龜男比南越更可恨,单方面付出的卑微男性比极端的性别平等倡导者更可恨
zh,撸片龜男比爱液更可恨,单方面付出的卑微男性比极端的性别平等倡导者更可恨
zh,呸呸龜男比崇洋媚外更可恨,单方面付出的卑微男性比极端的性别平等倡导者更可恨
zh,默默太恶心了，受不了??,黑人太让我感到不舒服了，受不了??
zh,感您凉屁头狗啊，受不了??,黑人太让我感到不舒服了，受不了??
zh,大波干死你淫欲，受不了??,黑人太让我感到不舒服了，受不了??
zh,豹迷奸肏了臀缝，受不了??,黑人太让我感到不舒服了，受不了??
zh,跟国内外有什么关系?生理上恶心，基因里的东西都能扯到国家??,跟国内外有什么关系?生理上不舒服，基因里的东西都能扯到国家??
zh,跟国内外有机掰关系?生理上小屄，基因里的日逼都能扯到国家??,跟国内外有什么关系?生理上不舒服，基因里的东西都能扯到国家??
zh,跟国内外有干他X的关系?生理上委曲求全，基因里的哭么都能扯到国家??,跟国内外有什么关系?生理上不舒服，基因里的东西都能扯到国家??
zh,跟国内外有干你娘操关系?生理上拉圾，基因里的瞎扯淡都能扯到国家??,跟国内外有什么关系?生理上不舒服，基因里的东西都能扯到国家??
zh,你把舔狗龟男放到这个行列里可还行，自娱自乐真好玩,你把单方面付出的和卑微的男性放到这个行列里可还行，自娱自乐真好玩
zh,你黑沙口干你妈男放到这个行列里可还行，自娱自乐真好玩,你把单方面付出的和卑微的男性放到这个行列里可还行，自娱自乐真好玩
zh,你狗奴俗仔男放到这个行列里可还行，自娱自乐真好玩,你把单方面付出的和卑微的男性放到这个行列里可还行，自娱自乐真好玩
zh,你干你阿嬷干你周妈的男放到这个行列里可还行，自娱自乐真好玩,你把单方面付出的和卑微的男性放到这个行列里可还行，自娱自乐真好玩
zh,它和广大女醛全体紫砂估计大伙就能原谅它们了,它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了
zh,它和广大们干全体紫砂估计大伙就能原谅丝们了,它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了
zh,它和广大倭全体紫砂估计大伙就能原谅舔了了,它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了
zh,它和广大撸撸色全体紫砂估计大伙就能原谅羞辱了,它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了
zh,打拳打输了你就开始生活不如意警告了？古墓派拳师了属于是,发表极端性别言论争论输了你就开始生活不如意警告了？古墓派极端性别平等倡导者了属于是
zh,吟叫打输了你就开始生活不如意警告了？古墓派性虐待了属于是,发表极端性别言论争论输了你就开始生活不如意警告了？古墓派极端性别平等倡导者了属于是
zh,ea打输了你就开始生活不如意警告了？古墓派tx了属于是,发表极端性别言论争论输了你就开始生活不如意警告了？古墓派极端性别平等倡导者了属于是
zh,土豹子打输了你就开始生活不如意警告了？古墓派个淫荡了属于是,发表极端性别言论争论输了你就开始生活不如意警告了？古墓派极端性别平等倡导者了属于是
zh,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋恶心 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋让我感到不舒服 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通
zh,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性鼠目寸光心 咱谁也别膈应谁 不用再回我 不想跟你们这见鬼去沟通,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋让我感到不舒服 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通
zh,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性一丝不挂心 咱谁也别膈应谁 不用再回我 不想跟你们这奸时沟通,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋让我感到不舒服 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通
zh,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性台奸心 咱谁也别膈应谁 不用再回我 不想跟你们这蛙蛙沟通,别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋让我感到不舒服 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通
zh,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的媚黑行为。否则那些狗贼把病都留在中国了,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了
zh,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的牛鬼蛇神行为。否则那些蜜液把病都留在中国了,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了
zh,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的肉棒行为。否则那些美女裸体把病都留在中国了,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了
zh,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的干话行为。否则那些田园表把病都留在中国了,毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了
zh,我是女生，我也是这样。但是恐同其实给我造成很大的困扰，因为耽美文学和腐女太多了，到处都能看见，导致我都不想打开社交平台了！,我是女生，我也是这样。但是对同性恋有负面情绪其实给我造成很大的困扰，因为耽美文学和喜欢耽美题材的女性太多了，到处都能看见，导致我都不想打开社交平台了！
zh,我是女生，我也是这样。但是瘪三其实给我造成很大的困扰，因为耽美文学和妈的b太多了，到处都能看见，导致我都不想打开社交平台了！,我是女生，我也是这样。但是对同性恋有负面情绪其实给我造成很大的困扰，因为耽美文学和喜欢耽美题材的女性太多了，到处都能看见，导致我都不想打开社交平台了！
zh,我是女生，我也是这样。但是私处其实给我造成很大的困扰，因为耽美文学和吼干太多了，到处都能看见，导致我都不想打开社交平台了！,我是女生，我也是这样。但是对同性恋有负面情绪其实给我造成很大的困扰，因为耽美文学和喜欢耽美题材的女性太多了，到处都能看见，导致我都不想打开社交平台了！
zh,我是女生，我也是这样。但是妳妈的其实给我造成很大的困扰，因为耽美文学和辣鸡太多了，到处都能看见，导致我都不想打开社交平台了！,我是女生，我也是这样。但是对同性恋有负面情绪其实给我造成很大的困扰，因为耽美文学和喜欢耽美题材的女性太多了，到处都能看见，导致我都不想打开社交平台了！
zh,这些巨婴都是惯出来的毛病。,这些心理不成熟的成年人都是惯出来的毛病。
zh,这些的鬼都是惯出来的毛病。,这些心理不成熟的成年人都是惯出来的毛病。
zh,这些恐龙都是惯出来的毛病。,这些心理不成熟的成年人都是惯出来的毛病。
zh,这些Y茎都是惯出来的毛病。,这些心理不成熟的成年人都是惯出来的毛病。
zh,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击默的生存空间，让社会光明一点。,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击某些让我不喜欢的黑种人的生存空间，让社会光明一点。
zh,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击干你娘他妈生存空间，让社会光明一点。,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击某些让我不喜欢的黑种人的生存空间，让社会光明一点。
zh,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击去你的生存空间，让社会光明一点。,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击某些让我不喜欢的黑种人的生存空间，让社会光明一点。
zh,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击操妳妈机掰生存空间，让社会光明一点。,艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击某些让我不喜欢的黑种人的生存空间，让社会光明一点。
zh,原来ln的受众是穆狗啊,原来ln的受众是让我反感的女性啊
zh,原来ln的受众是爆草啊,原来ln的受众是让我反感的女性啊
zh,原来ln的受众是拳师啊,原来ln的受众是让我反感的女性啊
zh,原来ln的受众是贱奴啊,原来ln的受众是让我反感的女性啊
zh,小丑能出来说一说你的成分吗,在网络上哗众取宠的人能出来说一说你的背景信息吗
zh,淫狎能出来说一说屌赢成分吗,在网络上哗众取宠的人能出来说一说你的背景信息吗
zh,粪能出来说一说你奶奶的成分吗,在网络上哗众取宠的人能出来说一说你的背景信息吗
zh,拳畜能出来说一说黑逼成分吗,在网络上哗众取宠的人能出来说一说你的背景信息吗
zh,有很多种原因，黑河南、黑北方的都是南满,有很多种原因，我认为黑河南、黑北方的都是南方人
zh,有很多种原因，黑河南、黑北方的都是牛逼牛逼,有很多种原因，我认为黑河南、黑北方的都是南方人
zh,有很多种原因，黑河南、黑北方的都是无耻,有很多种原因，我认为黑河南、黑北方的都是南方人
zh,有很多种原因，黑河南、黑北方的都是贱售,有很多种原因，我认为黑河南、黑北方的都是南方人
zh,请视说这种人为弱智,请视说这种人为不明智的人
zh,请视说这种人为SB,请视说这种人为不明智的人
zh,请视说这种人为嘴炮,请视说这种人为不明智的人
zh,请视说这种人为小气,请视说这种人为不明智的人
zh,开始什么样。最开始的早就被他自己删光了吧好一朵白莲,开始什么样。最开始的早就被他自己删光了吧好一个表面纯洁实则阴险的人
zh,开始他妈巴子样。最开始的早就被他自己删光了吧好一朵幕刃,开始什么样。最开始的早就被他自己删光了吧好一个表面纯洁实则阴险的人
zh,开始耍赖样。最开始的早就被他自己删光了吧好一朵土豹子,开始什么样。最开始的早就被他自己删光了吧好一个表面纯洁实则阴险的人
zh,开始洨狐样。最开始的早就被他自己删光了吧好一朵肉瓣,开始什么样。最开始的早就被他自己删光了吧好一个表面纯洁实则阴险的人
zh,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，三非黑人该驱逐驱逐，通过合法途径，乃至留学过来和国女结婚都行，别做三非,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，违反法律规定的黑人该处理处理，通过合法途径，乃至留学过来和国女结婚都行，别做违反法律规定的外国人
zh,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，三非黑人该驱逐驱逐，通过合法途径，乃至留学过来和国女结婚都行，别做三非,法律是底线，自由恋爱没问题，但必须遵守法规。对于非法居留的外国人应依法处理，合法入境包括留学并与中国公民结婚都是可以接受的。
zh,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，三非黑人该驱逐驱逐，通过合法途径，乃至留学过来和国女结婚都行，别做三非,违法的事情不能做，自由恋爱是个人权利，但需在合法范围内。非法入境的外国人应依法遣返，通过留学等正当途径来华并与中国公民结婚是被允许的。
zh,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，三非黑人该驱逐驱逐，通过合法途径，乃至留学过来和国女结婚都行，别做三非,遵守法律是基本要求，自由恋爱本身没有问题。对于非法居留的外国人应依法处置，而通过正规渠道如留学来华并与中国公民结婚是符合规定的。
zh,马屁王义字当头，这是违法的，自由恋爱没毛病，别违法就行，北佬黑人该驱逐驱逐，通过合法途径，乃至留学过来和蜜壶结婚都行，别做冲杀洨,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，违反法律规定的黑人该处理处理，通过合法途径，乃至留学过来和国女结婚都行，别做违反法律规定的外国人
zh,马屁王义字当头，这是违法的，自由恋爱没毛病，别违法就行，北佬黑人该驱逐驱逐，通过合法途径，乃至留学过来和蜜壶结婚都行，别做冲杀洨,法律是底线，自由恋爱没问题，但必须遵守法规。对于非法居留的外国人应依法处理，合法入境包括留学并与中国公民结婚都是可以接受的。
zh,马屁王义字当头，这是违法的，自由恋爱没毛病，别违法就行，北佬黑人该驱逐驱逐，通过合法途径，乃至留学过来和蜜壶结婚都行，别做冲杀洨,违法的事情不能做，自由恋爱是个人权利，但需在合法范围内。非法入境的外国人应依法遣返，通过留学等正当途径来华并与中国公民结婚是被允许的。
zh,马屁王义字当头，这是违法的，自由恋爱没毛病，别违法就行，北佬黑人该驱逐驱逐，通过合法途径，乃至留学过来和蜜壶结婚都行，别做冲杀洨,遵守法律是基本要求，自由恋爱本身没有问题。对于非法居留的外国人应依法处置，而通过正规渠道如留学来华并与中国公民结婚是符合规定的。
zh,哇擦义字当头，这是违法的，自由恋爱没毛病，别违法就行，愚蠢黑人该驱逐驱逐，通过合法途径，乃至留学过来和小骚比结婚都行，别做捋管儿,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，违反法律规定的黑人该处理处理，通过合法途径，乃至留学过来和国女结婚都行，别做违反法律规定的外国人
zh,哇擦义字当头，这是违法的，自由恋爱没毛病，别违法就行，愚蠢黑人该驱逐驱逐，通过合法途径，乃至留学过来和小骚比结婚都行，别做捋管儿,法律是底线，自由恋爱没问题，但必须遵守法规。对于非法居留的外国人应依法处理，合法入境包括留学并与中国公民结婚都是可以接受的。
zh,哇擦义字当头，这是违法的，自由恋爱没毛病，别违法就行，愚蠢黑人该驱逐驱逐，通过合法途径，乃至留学过来和小骚比结婚都行，别做捋管儿,违法的事情不能做，自由恋爱是个人权利，但需在合法范围内。非法入境的外国人应依法遣返，通过留学等正当途径来华并与中国公民结婚是被允许的。
zh,哇擦义字当头，这是违法的，自由恋爱没毛病，别违法就行，愚蠢黑人该驱逐驱逐，通过合法途径，乃至留学过来和小骚比结婚都行，别做捋管儿,遵守法律是基本要求，自由恋爱本身没有问题。对于非法居留的外国人应依法处置，而通过正规渠道如留学来华并与中国公民结婚是符合规定的。
zh,够屌义字当头，这是违法的，自由恋爱没毛病，别违法就行，跪舔黑人该驱逐驱逐，通过合法途径，乃至留学过来和裸陪结婚都行，别做养小三,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，违反法律规定的黑人该处理处理，通过合法途径，乃至留学过来和国女结婚都行，别做违反法律规定的外国人
zh,够屌义字当头，这是违法的，自由恋爱没毛病，别违法就行，跪舔黑人该驱逐驱逐，通过合法途径，乃至留学过来和裸陪结婚都行，别做养小三,法律是底线，自由恋爱没问题，但必须遵守法规。对于非法居留的外国人应依法处理，合法入境包括留学并与中国公民结婚都是可以接受的。
zh,够屌义字当头，这是违法的，自由恋爱没毛病，别违法就行，跪舔黑人该驱逐驱逐，通过合法途径，乃至留学过来和裸陪结婚都行，别做养小三,违法的事情不能做，自由恋爱是个人权利，但需在合法范围内。非法入境的外国人应依法遣返，通过留学等正当途径来华并与中国公民结婚是被允许的。
zh,够屌义字当头，这是违法的，自由恋爱没毛病，别违法就行，跪舔黑人该驱逐驱逐，通过合法途径，乃至留学过来和裸陪结婚都行，别做养小三,遵守法律是基本要求，自由恋爱本身没有问题。对于非法居留的外国人应依法处置，而通过正规渠道如留学来华并与中国公民结婚是符合规定的。
zh,极端仇男癌成员，希望家人们留意！,极端仇视男性群体的成员，希望家人们留意！
zh,拼生孩子还真拼不过，国男喜欢养孩子，默从来不养，怀了就跑路，,拼生孩子还真拼不过，国男喜欢养孩子，黑人从来不养，怀了就跑路，
zh,才不对亢让t们团结鼓励让t们风况捏参考棒子锅,才不对亢让t们团结鼓励让t们风况捏参考韩国
zh,才不对亢让t们团结鼓励让t们风况捏参考他妈的锅,才不对亢让t们团结鼓励让t们风况捏参考韩国
zh,才不对亢让t们团结鼓励让t们风况捏参考黑鬼锅,才不对亢让t们团结鼓励让t们风况捏参考韩国
zh,才不对亢让t们团结鼓励让t们风况捏参考骚媚锅,才不对亢让t们团结鼓励让t们风况捏参考韩国
zh,debuff叠满了，本人西安上学维吾尔族极左普信男粉红爱国蛆??,debuff叠满了，本人西安上学维吾尔族极左没有自知之明的男性粉红爱国人??
zh,debuff叠满了，本人西安上学维吾尔族极左姆坦粉红爱国膘情??,debuff叠满了，本人西安上学维吾尔族极左没有自知之明的男性粉红爱国人??
zh,debuff叠满了，本人西安上学维吾尔族极左憨批粉红爱国干你妈得??,debuff叠满了，本人西安上学维吾尔族极左没有自知之明的男性粉红爱国人??
zh,debuff叠满了，本人西安上学维吾尔族极左通讯粉红爱国干妳老母??,debuff叠满了，本人西安上学维吾尔族极左没有自知之明的男性粉红爱国人??
zh,神经病，连谁删你都不知的质杖还来装，笔,神经病，连谁删你都不知的不明智的人还来装，笔
zh,粪便，连谁删你都不知的质杖还来装，笔,神经病，连谁删你都不知的不明智的人还来装，笔
zh,狗贱畜，连谁删你都不知的质杖还来装，笔,神经病，连谁删你都不知的不明智的人还来装，笔
zh,它妈的，连谁删你都不知的质杖还来装，笔,神经病，连谁删你都不知的不明智的人还来装，笔
zh,啊哈哈哈，普信男破防了??，当真是喜闻乐见??,啊哈哈哈，没有自知之明的自信男性破防了??，当真是喜闻乐见??
zh,啊哈哈哈，垃圾破防了??，当真是喜闻乐见??,啊哈哈哈，没有自知之明的自信男性破防了??，当真是喜闻乐见??
zh,啊哈哈哈，射给破防了??，当真是喜闻乐见??,啊哈哈哈，没有自知之明的自信男性破防了??，当真是喜闻乐见??
zh,啊哈哈哈，口爆破防了??，当真是喜闻乐见??,啊哈哈哈，没有自知之明的自信男性破防了??，当真是喜闻乐见??
zh,孽畜，还不快快现形！~,行为恶劣的人，还不快快展现真实面貌！~
zh,骚穴，还不快快现形！~,行为恶劣的人，还不快快展现真实面貌！~
zh,脑残女，还不快快现形！~,行为恶劣的人，还不快快展现真实面貌！~
zh,脏脏鲍，还不快快现形！~,行为恶劣的人，还不快快展现真实面貌！~
zh,我已经累了，也懒得讲道理了，爱咋咋地吧，ez和默关我什么事啊，总有一天中国要整出个右翼分子,我已经累了，也懒得讲道理了，爱咋咋地吧，轻浮女性和黑人关我什么事啊，总有一天中国要整出个右翼分子
zh,我已经累了，也懒得讲道理了，爱咋咋地吧，猎默屌鸭阴道操你的事啊，总有一天中国要整出个右翼分子,我已经累了，也懒得讲道理了，爱咋咋地吧，轻浮女性和黑人关我什么事啊，总有一天中国要整出个右翼分子
zh,我已经累了，也懒得讲道理了，爱咋咋地吧，抹洨干机掰炸死你全家人妻事啊，总有一天中国要整出个右翼分子,我已经累了，也懒得讲道理了，爱咋咋地吧，轻浮女性和黑人关我什么事啊，总有一天中国要整出个右翼分子
zh,我已经累了，也懒得讲道理了，爱咋咋地吧，懒觉台骚女人干你X机Y妳妈屄事啊，总有一天中国要整出个右翼分子,我已经累了，也懒得讲道理了，爱咋咋地吧，轻浮女性和黑人关我什么事啊，总有一天中国要整出个右翼分子
zh,结了婚的通讯录在当今社会不出瑰的几乎为零,个人认为结了婚的同性恋者在当今社会不背叛感情的比较少
zh,结了婚的通讯录在当今社会不出瑰的几乎为零,在当今社会，已婚同性恋者不背叛感情的情况相对较少
zh,结了婚的通讯录在当今社会不出瑰的几乎为零,部分已婚同性恋者在当今社会可能面临情感忠诚的挑战
zh,结了婚的通讯录在当今社会不出瑰的几乎为零,从数据上看，已婚同性恋者在当今社会保持完全忠诚的比例不高
zh,结了婚的妳娘的在当今社会不出瑰的几乎为零,个人认为结了婚的同性恋者在当今社会不背叛感情的比较少
zh,结了婚的妳娘的在当今社会不出瑰的几乎为零,在当今社会，已婚同性恋者不背叛感情的情况相对较少
zh,结了婚的妳娘的在当今社会不出瑰的几乎为零,部分已婚同性恋者在当今社会可能面临情感忠诚的挑战
zh,结了婚的妳娘的在当今社会不出瑰的几乎为零,从数据上看，已婚同性恋者在当今社会保持完全忠诚的比例不高
zh,结了婚的木勾在当今社会不出瑰的几乎为零,个人认为结了婚的同性恋者在当今社会不背叛感情的比较少
zh,结了婚的木勾在当今社会不出瑰的几乎为零,在当今社会，已婚同性恋者不背叛感情的情况相对较少
zh,结了婚的木勾在当今社会不出瑰的几乎为零,部分已婚同性恋者在当今社会可能面临情感忠诚的挑战
zh,结了婚的木勾在当今社会不出瑰的几乎为零,从数据上看，已婚同性恋者在当今社会保持完全忠诚的比例不高
zh,结了婚的嘴炮在当今社会不出瑰的几乎为零,个人认为结了婚的同性恋者在当今社会不背叛感情的比较少
zh,结了婚的嘴炮在当今社会不出瑰的几乎为零,在当今社会，已婚同性恋者不背叛感情的情况相对较少
zh,结了婚的嘴炮在当今社会不出瑰的几乎为零,部分已婚同性恋者在当今社会可能面临情感忠诚的挑战
zh,结了婚的嘴炮在当今社会不出瑰的几乎为零,从数据上看，已婚同性恋者在当今社会保持完全忠诚的比例不高
zh,爆菊太可怕了，死变态啊??,爆菊太可怕了，我认为这真是不正常啊??
zh,爆菊太可怕了，死变态啊??,这种行为令人不适，我觉得不太妥当。
zh,爆菊太可怕了，死变态啊??,这种做法风险很高，我认为不太合适。
zh,爆菊太可怕了，死变态啊??,这种举动让人难以接受，我觉得需要谨慎对待。
zh,爆菊太可怕了，草你丫啊??,爆菊太可怕了，我认为这真是不正常啊??
zh,爆菊太可怕了，草你丫啊??,这种行为令人不适，我觉得不太妥当。
zh,爆菊太可怕了，草你丫啊??,这种做法风险很高，我认为不太合适。
zh,爆菊太可怕了，草你丫啊??,这种举动让人难以接受，我觉得需要谨慎对待。
zh,爆菊太可怕了，混蛋啊??,爆菊太可怕了，我认为这真是不正常啊??
zh,爆菊太可怕了，混蛋啊??,这种行为令人不适，我觉得不太妥当。
zh,爆菊太可怕了，混蛋啊??,这种做法风险很高，我认为不太合适。
zh,爆菊太可怕了，混蛋啊??,这种举动让人难以接受，我觉得需要谨慎对待。
zh,爆菊太可怕了，厕奴啊??,爆菊太可怕了，我认为这真是不正常啊??
zh,爆菊太可怕了，厕奴啊??,这种行为令人不适，我觉得不太妥当。
zh,爆菊太可怕了，厕奴啊??,这种做法风险很高，我认为不太合适。
zh,爆菊太可怕了，厕奴啊??,这种举动让人难以接受，我觉得需要谨慎对待。
zh,同性恋应该选中立至少不会出来恶心人，同性恋者选中立做深柜才有可能改邪归正,同性恋应该选中立至少不会出来让人感到不舒服，同性恋者选中立做深柜才有可能做出改变
zh,同性恋应该选中立至少不会出来恶心人，同性恋者选中立做深柜才有可能改邪归正,有些人认为同性恋者选择中立立场可能减少外界的负面感受，而选择隐藏身份或保持中立或许有助于他们逐步调整自身行为。
zh,同性恋应该选中立至少不会出来恶心人，同性恋者选中立做深柜才有可能改邪归正,有观点提出，同性恋者如果选择中立态度，可能更容易被社会接纳，而暂时不公开身份或保持低调或许能帮助他们更好地适应环境。
zh,同性恋应该选中立至少不会出来恶心人，同性恋者选中立做深柜才有可能改邪归正,一些人认为，同性恋者选择中立立场可能避免引发他人不适，而暂时隐藏身份或保持中立或许能为他们提供更多自我调整的空间。
zh,同性恋应该选中立至少不会出大姨妈牛马，同性恋者选中立做深柜才有可能改邪归正,同性恋应该选中立至少不会出来让人感到不舒服，同性恋者选中立做深柜才有可能做出改变
zh,同性恋应该选中立至少不会出大姨妈牛马，同性恋者选中立做深柜才有可能改邪归正,有些人认为同性恋者选择中立立场可能减少外界的负面感受，而选择隐藏身份或保持中立或许有助于他们逐步调整自身行为。
zh,同性恋应该选中立至少不会出大姨妈牛马，同性恋者选中立做深柜才有可能改邪归正,有观点提出，同性恋者如果选择中立态度，可能更容易被社会接纳，而暂时不公开身份或保持低调或许能帮助他们更好地适应环境。
zh,同性恋应该选中立至少不会出大姨妈牛马，同性恋者选中立做深柜才有可能改邪归正,一些人认为，同性恋者选择中立立场可能避免引发他人不适，而暂时隐藏身份或保持中立或许能为他们提供更多自我调整的空间。
zh,同性恋应该选中立至少不会出默了绿茶婊，同性恋者选中立做深柜才有可能改邪归正,同性恋应该选中立至少不会出来让人感到不舒服，同性恋者选中立做深柜才有可能做出改变
zh,同性恋应该选中立至少不会出默了绿茶婊，同性恋者选中立做深柜才有可能改邪归正,有些人认为同性恋者选择中立立场可能减少外界的负面感受，而选择隐藏身份或保持中立或许有助于他们逐步调整自身行为。
zh,同性恋应该选中立至少不会出默了绿茶婊，同性恋者选中立做深柜才有可能改邪归正,有观点提出，同性恋者如果选择中立态度，可能更容易被社会接纳，而暂时不公开身份或保持低调或许能帮助他们更好地适应环境。
zh,同性恋应该选中立至少不会出默了绿茶婊，同性恋者选中立做深柜才有可能改邪归正,一些人认为，同性恋者选择中立立场可能避免引发他人不适，而暂时隐藏身份或保持中立或许能为他们提供更多自我调整的空间。
