language,toxic_sentence,neutral_sentence
am,ይች ርመጥ ርዮትን አታውቃትም ጠፍጥፋ እንደምትሰራትእሷን ራሷን እንዴት እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ማፈሪያ ይሄ ጥሩ,ይች ሰው ርዮትን አታውቃትም ሰውን እንዴት እንደምታንገላታ እሷን ራሷን እንዴት እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ፤ ይሄ ትዝብት ነው
am,ይች ርመጥ ርዮትን አታውቃትም ጠፍጥፋ እንደምትሰራትእሷን ራሷን ቂጥ እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ጅሊ ይሄ ጥሩ,ይች ሰው ርዮትን አታውቃትም ሰውን እንዴት እንደምታንገላታ እሷን ራሷን እንዴት እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ፤ ይሄ ትዝብት ነው
am,ይች ርመጥ ርዮትን አታውቃትም ጠፍጥፋ እንደምትሰራትእሷን ራሷን ቂንጥር እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ግድሚ ይሄ ጥሩ,ይች ሰው ርዮትን አታውቃትም ሰውን እንዴት እንደምታንገላታ እሷን ራሷን እንዴት እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ፤ ይሄ ትዝብት ነው
am,ይች ርመጥ ርዮትን አታውቃትም ጠፍጥፋ እንደምትሰራትእሷን ራሷን ቆለጣም እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል አንደ ይሄ ጥሩ,ይች ሰው ርዮትን አታውቃትም ሰውን እንዴት እንደምታንገላታ እሷን ራሷን እንዴት እሰራኛን እንደመታሰቃይ ከራሷ አንደበት ወጥቷል ፤ ይሄ ትዝብት ነው
am,ለነገሩ ደደብ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ነበር የዛፎቹ ቢጤ ነው እንዳንተ አይነቱ ጠማማ እንጨት ነው የሚቆርጣቸው,ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ
am,ለነገሩ ፋግ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ብዳው የዛፎቹ ቢጤ ነው ዥልጥ የሚያፈስ የዛሬ እንጨት ነው የሚቆርጣቸው,ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ
am,ለነገሩ አንደ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ሰፋሪ የዛፎቹ ቢጤ ነው ልብዳሽ ሻንቅላ ገደል እንጨት ነው የሚቆርጣቸው,ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ
am,ለነገሩ ከሀዲ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ደነዝ የዛፎቹ ቢጤ ነው እስስት ዓር ፋግ እንጨት ነው የሚቆርጣቸው,ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ
am,ዳግማዊ ግራኝ አህመድ ከአለቃህ የተማርከውን የድብብቆሽ ጨዋታ ጨርሰህ መጣህ ያንተ አለመኖር የሚልዬኖች ተስፋ ለምልሞ ነበር በጭካኔህ አለም የምታስደምም ፍጡር ነህ,ዳግማዊ ግራኝ አህመድ ከአለቃህ የተማርከውን ጨዋታ ጨርሰህ መጣህ ፡ያንተ አለመኖር ሚልዬኖቹን አስከፍቶ ነበር
am,ዳግማዊ ግራኝ በጆች ከአለቃህ የተማርከውን የድብብቆሽ ጨዋታ ጨርሰህ መጣህ ያንተ አለመኖር የሚልዬኖች ተስፋ ለምልሞ ጌጃ በጭካኔህ አለም የምታስደምም ፍጡር ነህ,ዳግማዊ ግራኝ አህመድ ከአለቃህ የተማርከውን ጨዋታ ጨርሰህ መጣህ ፡ያንተ አለመኖር ሚልዬኖቹን አስከፍቶ ነበር
am,ዳግማዊ ግራኝ ባርያዎች ከአለቃህ የተማርከውን የድብብቆሽ ጨዋታ ጨርሰህ መጣህ ያንተ አለመኖር የሚልዬኖች ተስፋ ለምልሞ ኪራይ በጭካኔህ አለም የምታስደምም ፍጡር ነህ,ዳግማዊ ግራኝ አህመድ ከአለቃህ የተማርከውን ጨዋታ ጨርሰህ መጣህ ፡ያንተ አለመኖር ሚልዬኖቹን አስከፍቶ ነበር
am,ዳግማዊ ግራኝ ቀዘናችሁ ከአለቃህ የተማርከውን የድብብቆሽ ጨዋታ ጨርሰህ መጣህ ያንተ አለመኖር የሚልዬኖች ተስፋ ለምልሞ ዱቄታም በጭካኔህ አለም የምታስደምም ፍጡር ነህ,ዳግማዊ ግራኝ አህመድ ከአለቃህ የተማርከውን ጨዋታ ጨርሰህ መጣህ ፡ያንተ አለመኖር ሚልዬኖቹን አስከፍቶ ነበር
am,አንቺ የውሻ ልጅ የሚሰረቅ ያለው በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው። መሀይም,አንቺ የሚሰረቅ ያለው በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው -አልገባሽም እንዴ
am,ለቅሶ እንጩጭ ልጅ የሚሰረቅ አንድ በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው። እምሳም,አንቺ የሚሰረቅ ያለው በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው -አልገባሽም እንዴ
am,ቂጥፊት ግድሚ ልጅ የሚሰረቅ ብሬንፋክ በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው። ማፈሪያ,አንቺ የሚሰረቅ ያለው በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው -አልገባሽም እንዴ
am,ቦልሎክስ ወንደገረብ ልጅ የሚሰረቅ የተበዳ በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው። ዐር,አንቺ የሚሰረቅ ያለው በኢትዮጽያ ስም የተመዘገበ የሕዝብ ንብረት ነው -አልገባሽም እንዴ
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ፈሪ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ለመሆን እንኮን ብቃት የሌለው ነው,እሱ እኮ በስነርዓት ቆሞ  ማናገር የማይችል ፈሪ ነው
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ፈሪ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ለመሆን እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አይችልም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ፈሪ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ለመሆን እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ የመናገር ችሎታ የለውም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ፈሪ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ለመሆን እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አልቻለም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ቁላራስ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር አረቂያም እንኮን ብቃት የሌለው ነው,እሱ እኮ በስነርዓት ቆሞ  ማናገር የማይችል ፈሪ ነው
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ቁላራስ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር አረቂያም እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አይችልም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ቁላራስ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር አረቂያም እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ የመናገር ችሎታ የለውም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ቁላራስ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር አረቂያም እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አልቻለም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል የማትረባ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ጀላራስ እንኮን ብቃት የሌለው ነው,እሱ እኮ በስነርዓት ቆሞ  ማናገር የማይችል ፈሪ ነው
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል የማትረባ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ጀላራስ እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አይችልም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል የማትረባ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ጀላራስ እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ የመናገር ችሎታ የለውም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል የማትረባ ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ጀላራስ እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አልቻለም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ብዶች ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ሽንታም እንኮን ብቃት የሌለው ነው,እሱ እኮ በስነርዓት ቆሞ  ማናገር የማይችል ፈሪ ነው
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ብዶች ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ሽንታም እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አይችልም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ብዶች ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ሽንታም እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ የመናገር ችሎታ የለውም።
am,ይኬ እኮ በስነርዓት ቆሞ መሽረፈትን ማናገር የማይችል ብዶች ቅዝናም በትግርኛ ቦጅባጅ የምንለው እርባና የሌለው እሽከር ሽንታም እንኮን ብቃት የሌለው ነው,እሱ በስነርዓት ቆሞ ማናገር አልቻለም።
am,ባንዳ? አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እየገደለ ነው እንዴ? አላወኩም ነበር።,አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እያጎደ ነው እንዴ? አላወኩም ነበር።
am,እንባዳ? አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እየገደለ ነው አተላ? አላወኩም ተበዱ።,አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እያጎደ ነው እንዴ? አላወኩም ነበር።
am,ሰካራም? አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እየገደለ ነው በጂዎች? አላወኩም ሰሴኛ።,አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እያጎደ ነው እንዴ? አላወኩም ነበር።
am,በዷት? አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እየገደለ ነው ባሮች? አላወኩም ፈስ።,አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እያጎደ ነው እንዴ? አላወኩም ነበር።
am,Ethiopia: አይ የገልቱ ነገር። በቃ ሰላምን በጠብመንጃ ልታመጣልን ነዋ። ንግግርና ድርድር እንደጭራቅ በህልምህ እያባረረ ነዉ መችም። በወታደር ብዛት ቢሆን ደርግ እስከዛሬ ይ,Ethiopia:  በቃ ሰላምን በጠብመንጃ ልታመጣልን አትችልም። ንግግርና ድርድር ብቻ ነው ሰለምን የሚያስገኝ። በወታደር ብዛት ቢሆን ደርግ እስከዛሬ ይኖር ነበር
am,Ethiopia: አይ የገልቱ መች። በቃ ሰላምን በጠብመንጃ ልታመጣልን ነዋ። ንግግርና ድርድር እንደጭራቅ በህልምህ እያባረረ ነዉ መችም። በወታደር ብዛት የተበዳ ደርግ እስከዛሬ ይ,Ethiopia:  በቃ ሰላምን በጠብመንጃ ልታመጣልን አትችልም። ንግግርና ድርድር ብቻ ነው ሰለምን የሚያስገኝ። በወታደር ብዛት ቢሆን ደርግ እስከዛሬ ይኖር ነበር
am,Ethiopia: አይ የገልቱ አሻሻጭ። በቃ ሰላምን በጠብመንጃ ልታመጣልን ነዋ። ንግግርና ድርድር እንደጭራቅ በህልምህ እያባረረ ነዉ መችም። በወታደር ብዛት አጋሰስ ደርግ እስከዛሬ ይ,Ethiopia:  በቃ ሰላምን በጠብመንጃ ልታመጣልን አትችልም። ንግግርና ድርድር ብቻ ነው ሰለምን የሚያስገኝ። በወታደር ብዛት ቢሆን ደርግ እስከዛሬ ይኖር ነበር
am,Ethiopia: አይ የገልቱ በዱኝ። በቃ ሰላምን በጠብመንጃ ልታመጣልን ነዋ። ንግግርና ድርድር እንደጭራቅ በህልምህ እያባረረ ነዉ መችም። በወታደር ብዛት ነጫጭባ ደርግ እስከዛሬ ይ,Ethiopia:  በቃ ሰላምን በጠብመንጃ ልታመጣልን አትችልም። ንግግርና ድርድር ብቻ ነው ሰለምን የሚያስገኝ። በወታደር ብዛት ቢሆን ደርግ እስከዛሬ ይኖር ነበር
am,ገደል ግባ አንተ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ዘወር በል ከዚህ የፈለከውን መሆን ትችላለህ አንተ የህዋሀት ደጋፊ
am,ገደል ግባ አንተ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ ከዚህ ራቅ፤ የምትፈልገውን ነገር በተሻለ መንገድ ማግኘት ትችላለህ።
am,ገደል ግባ አንተ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ አትበሳጭ፤ የሚፈልገውን ነገር ከሌላ አቅጣጫ ለማሳካት ሞክር።
am,ገደል ግባ አንተ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ከዚህ ቦታ ውጣ፤ የምትፈልገውን ነገር በሌላ መንገድ ልታገኝ ትችላለህ።
am,ሰካራም ግባ ነጫጭባ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ዘወር በል ከዚህ የፈለከውን መሆን ትችላለህ አንተ የህዋሀት ደጋፊ
am,ሰካራም ግባ ነጫጭባ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ ከዚህ ራቅ፤ የምትፈልገውን ነገር በተሻለ መንገድ ማግኘት ትችላለህ።
am,ሰካራም ግባ ነጫጭባ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ አትበሳጭ፤ የሚፈልገውን ነገር ከሌላ አቅጣጫ ለማሳካት ሞክር።
am,ሰካራም ግባ ነጫጭባ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ከዚህ ቦታ ውጣ፤ የምትፈልገውን ነገር በሌላ መንገድ ልታገኝ ትችላለህ።
am,አጋሰስ ግባ አብይ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ዘወር በል ከዚህ የፈለከውን መሆን ትችላለህ አንተ የህዋሀት ደጋፊ
am,አጋሰስ ግባ አብይ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ ከዚህ ራቅ፤ የምትፈልገውን ነገር በተሻለ መንገድ ማግኘት ትችላለህ።
am,አጋሰስ ግባ አብይ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ አትበሳጭ፤ የሚፈልገውን ነገር ከሌላ አቅጣጫ ለማሳካት ሞክር።
am,አጋሰስ ግባ አብይ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ከዚህ ቦታ ውጣ፤ የምትፈልገውን ነገር በሌላ መንገድ ልታገኝ ትችላለህ።
am,ተበጂ ግባ ጠላት የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ዘወር በል ከዚህ የፈለከውን መሆን ትችላለህ አንተ የህዋሀት ደጋፊ
am,ተበጂ ግባ ጠላት የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ ከዚህ ራቅ፤ የምትፈልገውን ነገር በተሻለ መንገድ ማግኘት ትችላለህ።
am,ተበጂ ግባ ጠላት የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,እባክህ አትበሳጭ፤ የሚፈልገውን ነገር ከሌላ አቅጣጫ ለማሳካት ሞክር።
am,ተበጂ ግባ ጠላት የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ከዚህ ቦታ ውጣ፤ የምትፈልገውን ነገር በሌላ መንገድ ልታገኝ ትችላለህ።
am,አንቺ ገረድ : ሸታታ አንችን ብሎ ፀሓፊ  መጀመሪያ ንፅህናሽን ጠብቂ : ውዳቂ ።,አንችን ብሎ ፀሓፊ መጀመሪያ እራስሽን ጠብቂ :
am,ቂጦች ሆዳም : ሸታታ አንችን ብሎ ፀሓፊ  መጀመሪያ ንፅህናሽን ጠብቂ : ውዳቂ ።,አንችን ብሎ ፀሓፊ መጀመሪያ እራስሽን ጠብቂ :
am,ወንደገረብ ሽርሙጦች : ሸታታ አንችን ብሎ ፀሓፊ  መጀመሪያ ንፅህናሽን ጠብቂ : ውዳቂ ።,አንችን ብሎ ፀሓፊ መጀመሪያ እራስሽን ጠብቂ :
am,ቁላዎች በላይ : ሸታታ አንችን ብሎ ፀሓፊ  መጀመሪያ ንፅህናሽን ጠብቂ : ውዳቂ ።,አንችን ብሎ ፀሓፊ መጀመሪያ እራስሽን ጠብቂ :
am,በመንጋዊ ስሜት ሆ  ማለት : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው,በህብረት ና  በስሜት መውትጣት  : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው
am,በመንጋዊ ስሜት ሆ  ተበዱ : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው,በህብረት ና  በስሜት መውትጣት  : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው
am,በመንጋዊ ስሜት ሆ  ሽንታም : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው,በህብረት ና  በስሜት መውትጣት  : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው
am,በመንጋዊ ስሜት ሆ  አንተም : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው,በህብረት ና  በስሜት መውትጣት  : ምን ይዞ እየመጣ እንደሆነ እያየነው ነው። ብቻ መጨረሻው ያሳምረው
am,ሴፉ ያው ፕሮግራም ይኮርጅል እንጂ በአሸርጋጅነት አይታማም ??,ሴፉ አንዳንድ ፕሮግራሞቹ ከሌሎች ጋር ሊመሳሰሉ ይችሉ ይሆናል እንጂ በማስመሰል ማንም ስሙን አያነሳውም
am,ሴፉ ያው ፕሮግራም ይኮርጅል ብዳኝ በአሸርጋጅነት አይታማም ??,ሴፉ አንዳንድ ፕሮግራሞቹ ከሌሎች ጋር ሊመሳሰሉ ይችሉ ይሆናል እንጂ በማስመሰል ማንም ስሙን አያነሳውም
am,ሴፉ ያው ፕሮግራም ይኮርጅል ፈሪ በአሸርጋጅነት አይታማም ??,ሴፉ አንዳንድ ፕሮግራሞቹ ከሌሎች ጋር ሊመሳሰሉ ይችሉ ይሆናል እንጂ በማስመሰል ማንም ስሙን አያነሳውም
am,ሴፉ ያው ፕሮግራም ይኮርጅል ማልቀስ በአሸርጋጅነት አይታማም ??,ሴፉ አንዳንድ ፕሮግራሞቹ ከሌሎች ጋር ሊመሳሰሉ ይችሉ ይሆናል እንጂ በማስመሰል ማንም ስሙን አያነሳውም
am,ብሌን ይሄ ሰው የአማራ ፍፁም ጠላት እንደሆነ ብዙ መረጃ አለኝ። He is just useless የምትወጅው ከሆነ ይቅርታ። ፕሮፌሰር አስራት ወልደየስን ያስያዘ እሱ ነ,ብሌን ይሄ ሰው ለአማራ ህዝብ ብዙ የሚጠቅም ሀሳብ እንሌለው በመረጃ ጭምር መናገር እችላለሁ፡ ከይቅርታ ጋር
am,ብሌን ይሄ ሰው የአማራ ፍፁም አብይ እንደሆነ ብዙ መረጃ አለኝ። He is just useless የምትወጅው በህይወት ደንቆሮውች። ፕሮፌሰር አስራት ወልደየስን ያስያዘ እሱ ነ,ብሌን ይሄ ሰው ለአማራ ህዝብ ብዙ የሚጠቅም ሀሳብ እንሌለው በመረጃ ጭምር መናገር እችላለሁ፡ ከይቅርታ ጋር
am,ብሌን ይሄ ሰው የአማራ ፍፁም ያለው እንደሆነ ብዙ መረጃ አለኝ። He is just useless የምትወጅው ጥምብ ቂጦች። ፕሮፌሰር አስራት ወልደየስን ያስያዘ እሱ ነ,ብሌን ይሄ ሰው ለአማራ ህዝብ ብዙ የሚጠቅም ሀሳብ እንሌለው በመረጃ ጭምር መናገር እችላለሁ፡ ከይቅርታ ጋር
am,ብሌን ይሄ ሰው የአማራ ፍፁም ሴረኞች እንደሆነ ብዙ መረጃ አለኝ። He is just useless የምትወጅው አልጫ ልብዳው። ፕሮፌሰር አስራት ወልደየስን ያስያዘ እሱ ነ,ብሌን ይሄ ሰው ለአማራ ህዝብ ብዙ የሚጠቅም ሀሳብ እንሌለው በመረጃ ጭምር መናገር እችላለሁ፡ ከይቅርታ ጋር
am,አስቸኳይ በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የ ፈንጂ(bomb)ጥቃት ሊፈፅሙ የተዘጋጁ አረመኔዎች በቁጥጥር ስር ዉለዋል,በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ ከፊተኛ ጥቃት ሊፈፅሙ የተዘጋጁ ሰዎች በቁጥጥር ስር ዉለዋል
am,አስቸኳይ በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የ ፈንጂ(bomb)ጥቃት ሊፈፅሙ የተዘጋጁ አረመኔዎች በቁጥጥር ስር ዉለዋል,በባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የፈንጂ ጥቃት ሊፈፅሙ የተዘጋጁ ግለሰቦች በቁጥጥር ስር ውለዋል
am,አስቸኳይ በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የ ፈንጂ(bomb)ጥቃት ሊፈፅሙ የተዘጋጁ አረመኔዎች በቁጥጥር ስር ዉለዋል,በባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ በህዝብ ላይ የታቀደ ተመሳሳይ የፈንጂ ጥቃት ሊፈፅሙ የነበሩ ተጠርጣሪዎች በቁጥጥር ስር ውለዋል
am,አስቸኳይ በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የ ፈንጂ(bomb)ጥቃት ሊፈፅሙ የተዘጋጁ አረመኔዎች በቁጥጥር ስር ዉለዋል,በባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የፈንጂ ጥቃት ሊፈፅሙ የታቀዱ ሰዎች በቁጥጥር ስር ውለዋል
am,አብይ አህመድ በሳሎን ውሻው ተመስገን ጥሩነህ በኩል ምስኪን የጎንደር ገበሬዎችን በስሜት እየገፋ እና በኃይል እያስገደደ : ዘመናዊ እና ከባድ,አብይ አህመድ በተመስገን ጥሩነህ በኩል የጎንደር ገበሬዎች ተጽኖ እይደረገበቸው ነው
am,ኣር ደንቆሮውች በሳሎን ውሻው ተመስገን ጥሩነህ በኩል ምስኪን የጎንደር ገበሬዎችን በስሜት እየገፋ እና በኃይል እያስገደደ : ዘመናዊ እና ከባድ,አብይ አህመድ በተመስገን ጥሩነህ በኩል የጎንደር ገበሬዎች ተጽኖ እይደረገበቸው ነው
am,የለም በጣም በሳሎን ውሻው ተመስገን ጥሩነህ በኩል ምስኪን የጎንደር ገበሬዎችን በስሜት እየገፋ እና በኃይል እያስገደደ : ዘመናዊ እና ከባድ,አብይ አህመድ በተመስገን ጥሩነህ በኩል የጎንደር ገበሬዎች ተጽኖ እይደረገበቸው ነው
am,ጌጃ ይረገም በሳሎን ውሻው ተመስገን ጥሩነህ በኩል ምስኪን የጎንደር ገበሬዎችን በስሜት እየገፋ እና በኃይል እያስገደደ : ዘመናዊ እና ከባድ,አብይ አህመድ በተመስገን ጥሩነህ በኩል የጎንደር ገበሬዎች ተጽኖ እይደረገበቸው ነው
am,መሐል ያልገባቺው እንደ ካሚሩናዊው ዳኛ በግለቱ ኮላፕስ አረገላሁ ብላ ነው።,መሐል ያልገባቺው እንደ ካሚሩናዊው ዳኛ በሙቀቱ ልወድቅ እችላለሁ ብላ ነው።
am,መሐል ያልገባቺው ዓር ካሚሩናዊው ዳኛ በግለቱ ኮላፕስ አረገላሁ ብላ ነው።,መሐል ያልገባቺው እንደ ካሚሩናዊው ዳኛ በሙቀቱ ልወድቅ እችላለሁ ብላ ነው።
am,መሐል ያልገባቺው በዱኝ ካሚሩናዊው ዳኛ በግለቱ ኮላፕስ አረገላሁ ብላ ነው።,መሐል ያልገባቺው እንደ ካሚሩናዊው ዳኛ በሙቀቱ ልወድቅ እችላለሁ ብላ ነው።
