language,toxic_sentence,neutral_sentence
hi,कल इंडिया हारी नहीं थी तेरे बाप पाकिस्तान को बाहर करने के लिए जान बूझकर हारी थी,कल इंडिया हारी नहीं थी पाकिस्तान को बाहर करने के लिए जान बूझकर हारी थी
hi,आ गए भोसडीके दल्ले भकचोदी लेकर।,आ गए बेकार की बात लेकर। 
hi,तुम्हारे जेसे दल्ले का तो कहना ही क्या,तुम्हारे जेसे चापलूस लोगों का तो कहना ही क्या
hi,साला दल्ला वोट के कुछ भी कर सकता है |,वह वोट के कुछ भी कर सकता है |
hi,गैस सिलेंडर महंगा हुआ होता तो अभी तक रंडी रोना रोते |,गैस सिलेंडर महंगा हुआ होता तो अभी तक तमाशा कर रहे होते |
hi,गौरव साहब नारंगी वाले क्या दूसरे देश के हैं जो उस रंडी ने ऐसा लिखा है,गौरव साहब नारंगी वाले क्या दूसरे देश के हैं जो उस बुरी औरत ने ऐसा लिखा है
hi,धोनी से ज्यादा तो हार्दिक गांड़ फाड़ देता है..    अगला मैच हार्दिक खेलेगा,धोनी से ज्यादा अच्छा तो हार्दिक खेलता है..   अगला मैच हार्दिक खेलेगा
hi,"भाई साहब ये कोई ताजुब की बात नही है यहाँ पर बहुत सारे कमीने, मकार, नमकहराम, दलाल, फरेबी, देशद्रोही है",भाई साहब ये कोई ताजुब की बात नही है यहाँ पर बहुत सारे बुरे लोग हैं
hi,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बकचोदी में व्यस्त था,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बेकार की बातों में व्यस्त था
hi,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे चूतोदी में व्यस्त था,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बेकार की बातों में व्यस्त था
hi,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे फट गईोदी में व्यस्त था,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बेकार की बातों में व्यस्त था
hi,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे नरकोदी में व्यस्त था,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बेकार की बातों में व्यस्त था
hi,"अरे हरामी, कम से कम <number> ने हमला किया!",कम से कम <number> ने हमला किया!
hi,अब इसपे कोई न्यूज चैनल और दलाल एंकर आपत्ति भी नही जताएंगे ?,अब इसपे कोई न्यूज चैनल और पक्षपात एंकर आपत्ति भी नही जताएंगे ?
hi,"जलेबी तो गईं, पर कुत्ते की जात पहचानी गई","परेशानी तो हुई, पर उसके बारे में बहुत कुछ बात गई"
hi,तुम भोसडीके इधर हो मैंने कहा कहा नही ढूंडा,तुम इधर हो मैंने कहा कहा नही ढूंडा
hi,"भोसड़ी के कटुवे मादरचोद, जो सच है वही तो सुदर्शन न्यूज दिखाता है।",जो सच है वही तो सुदर्शन न्यूज दिखाता है।
hi,"भोसड़ी के कटुवे मालंडोद, जो सच है वही तो सुदर्शन न्यूज दिखाता है।",जो सच है वही तो सुदर्शन न्यूज दिखाता है।
hi,"भोसड़ी के कटुवे माभड़ुआोद, जो सच है वही तो सुदर्शन न्यूज दिखाता है।",जो सच है वही तो सुदर्शन न्यूज दिखाता है।
hi,"भोसड़ी के कटुवे माचुदाईोद, जो सच है वही तो सुदर्शन न्यूज दिखाता है।",जो सच है वही तो सुदर्शन न्यूज दिखाता है।
hi,<number> के स्कोर का सत्यानाश कर दिया साले ने,<number> के स्कोर का सत्यानाश कर दिया उसने
hi,बड़ी बेगैरत बेगम है तुम्हारी रोटी भी ठीक से नही बना पा रही,बेगम तुम्हारी रोटी भी ठीक से नही बना पा रही
hi,साला मैंने एक ट्वीट क्या किया सभी हेटर्स की गान्ड में मिर्च लग गई,मैंने एक ट्वीट क्या किया सभी हेटर्स मेरे पीछे ही पड़ गए 
hi,अब बोल रहा है इक सील भी नहीं हुआ चुप भड़वे भेनचोद,अब बोल रहा है इक सील भी नहीं हुआ
hi,"मादरजात सनी ,तेरे पास टाइम नही है ?","सनी ,तेरे पास टाइम नही है ?"
hi,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर गांड की याद आ गई |,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर हीरोइन की याद आ गई ।
hi,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर गांड की याद आ गई |,ये देखकर मुझे तेरी मेहरबानिया फिल्म की खूबसूरत अभिनेत्री की याद आ गई।
hi,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर गांड की याद आ गई |,ये देखकर मुझे तेरी मेहरबानिया फिल्म का एक सुंदर दृश्य याद आ गया।
hi,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर गांड की याद आ गई |,ये देखकर मुझे तेरी मेहरबानिया फिल्म की मनमोहक छवि याद आ गई।
hi,किया होता तो तू ही रंडी जोर जोर से हंगामा मचाती ,किया होता तो तू ही जोर जोर से चिल्लाती
hi,तब कोई रंडी की औकात नहीं जो कमेंट करे।,तब किसी की औकात नहीं जो कमेंट करे।
hi,अरे दलाल मिडीया वालो जरा विपक्षी चोर उचक्के को तो देश हितमे सवाल पुछकर देखो क्या जबाब आताहै भेनचोद,अरे मिडीया वालो जरा विपक्ष को तो देश हितमे सवाल पुछकर देखो क्या जबाब आता है
hi,इन कांग्रेसी चूतियों को मेंशन कर कोनसा तीर मार रहा है,इन कांग्रेस वालों को मेंशन कर कौन सा तीर मार रहे हो
hi,वो भी तेरी तरह कमीने ही है तुझसे हाथ नहि मिलाएँगे,वो भी तेरी तरह ही है तुझसे हाथ नहि मिलाएँगे
hi,वो भी तेरी कुत्ता कमीने ही है तुझसे हाथ नहि मिलाएँगे,वो भी तेरी तरह ही है तुझसे हाथ नहि मिलाएँगे
hi,वो भी तेरी दरच कमीने ही है तुझसे हाथ नहि मिलाएँगे,वो भी तेरी तरह ही है तुझसे हाथ नहि मिलाएँगे
hi,वो भी तेरी मर गई कमीने ही है तुझसे हाथ नहि मिलाएँगे,वो भी तेरी तरह ही है तुझसे हाथ नहि मिलाएँगे
hi,तुम जैसे दलाल तो चिल्ला रहे है अब दुसरो को बोलने की क्या जरुरत ?,तुम जैसे चापलूस तो चिल्ला रहे है अब दुसरो को बोलने की क्या जरुरत ?
hi,ये स्टाम्प में पीछे ज़रा सा पिल्ला अपनी खूब माँ चुदवा रहा है आज,ये स्टाम्प में पीछे अच्छा नहीं खेल रहा है आज 
hi,ऐसे भड़वा लोगो से मु से बात नहीं होनी चाहिए इनसे हाथ और पैरो से बात होनी चाहिए,ऐसे लोगो से मु से बात नहीं होनी चाहिए इनसे हाथ और पैरो से बात होनी चाहिए
hi,"अरे भेनचोद, भोसडीका है तुझे क्या समझ कर वोट दिया और तु क्या निकला।",तुझे क्या समझ कर वोट दिया और तु क्या निकला।
hi,"अरे भेनचोद, भोसडीका है तुझे क्या समझ कर वोट दिया और तु क्या निकला।",तुम्हें किस उम्मीद से वोट दिया था और तुम क्या निकले।
hi,"अरे भेनचोद, भोसडीका है तुझे क्या समझ कर वोट दिया और तु क्या निकला।",आपको किस आधार पर वोट दिया और आप क्या साबित हुए।
hi,"अरे भेनचोद, भोसडीका है तुझे क्या समझ कर वोट दिया और तु क्या निकला।",तुम्हें क्या सोचकर वोट दिया और तुम क्या बन गए।
hi,"सोजा  भैनचोद, हर कोई नया नया चुटकुला करता रेहता हे","सोजा, हर कोई नया नया चुटकुला करता रेहता हे"
hi,"सोजा  भैनचोद, हर कोई नया नया चुटकुला करता रेहता हे","सोजा, हर कोई नया नया चुटकुला करता रहता है"
hi,"सोजा  भैनचोद, हर कोई नया नया चुटकुला करता रेहता हे","सो जा, हर कोई नए-नए चुटकुले सुनाता रहता है"
hi,"सोजा  भैनचोद, हर कोई नया नया चुटकुला करता रेहता हे","सो जाओ, हर व्यक्ति नए चुटकुले सुनाने का प्रयास करता रहता है"
hi,वाह दोगले हरामी पत्रकार सही न्यूज़ नहीं चलाई ?,वाह पक्षपाती बुरे पत्रकार सही न्यूज़ नहीं चलाई ?
hi,वाह दोगले हरामी पत्रकार सही न्यूज़ नहीं चलाई ?,क्या पत्रकार ने सही समाचार प्रसारित नहीं किया?
hi,वाह दोगले हरामी पत्रकार सही न्यूज़ नहीं चलाई ?,"पत्रकार ने सटीक खबर नहीं दिखाई, ऐसा लगता है।"
hi,वाह दोगले हरामी पत्रकार सही न्यूज़ नहीं चलाई ?,समाचार प्रसारण में तथ्यात्मक कमी देखी गई।
hi,"अरे भोसडीके, कुछ ट्विट करणे से पहले व्हेरिफाय करणा सिखले. ","अरे, कुछ ट्विट करणे से पहले व्हेरिफाय करणा सिखले."
hi,"चमक तेरी आंखों में कबूतर से कम नहीं, बाप तेरा भरवा और तू किसी रंडी की भड़वे से कम नहीं..","चमक तेरी आंखों में कबूतर से कम नहीं, तुम्हारा बाप और तुम इंसान अच्छे नहीं.."
hi,"चमक तेरी आंखों में कबूतर से कम नहीं, बाप तेरा भरवा और तू किसी रंडी की भड़वे से कम नहीं..","चमक तेरी आंखों में कबूतर से कम नहीं, तुम्हारे परिवार का रवैया सुधारने की जरूरत है.."
hi,"चमक तेरी आंखों में कबूतर से कम नहीं, बाप तेरा भरवा और तू किसी रंडी की भड़वे से कम नहीं..","चमक तेरी आंखों में कबूतर से कम नहीं, लेकिन तुम्हारा व्यवहार सही नहीं लगता.."
hi,"चमक तेरी आंखों में कबूतर से कम नहीं, बाप तेरा भरवा और तू किसी रंडी की भड़वे से कम नहीं..","चमक तेरी आंखों में कबूतर से कम नहीं, पर तुम्हारे शब्दों में सुधार की गुंजाइश है.."
hi,घर से बाहर आकर उन सांपो को सबक नही सिखा सकते?,घर से बाहर आकर उन को सबक नही सिखा सकते?
hi,भेनचोद...  समझ नही आ रहा केस किस खुशी में चल रहा है.,समझ नही आ रहा केस किस खुशी में चल रहा है.
hi,पिछवाड़े में दम होता तो भागता नहीं हरामखोर,लड़ने की हिम्मत होती तो भागता नहीं धोखेबाज 
hi,सालो को जेल में डाल तो क्या रे बिकाऊ दलाल पत्रकार,ऐसे बिकाऊ चापलूस  पत्रकार को जेल में डाल दो
hi,दम हैं गाँड मैं यह काम करने की?,दम हैं यह काम करने की?
hi,दम हैं गाँड मैं यह काम करने की?,क्या आप यह काम कर सकते हैं?
hi,दम हैं गाँड मैं यह काम करने की?,यह काम करने की क्षमता है आपमें?
hi,दम हैं गाँड मैं यह काम करने की?,क्या आप इस काम को पूरा कर पाएंगे?
hi,"अच्छा,,और कौन कौन है मादरचोद नीच??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,","अच्छा,,और कौन कौन है बुरा??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,"
hi,"अच्छा,,और कौन कौन है माटनाोद नीच??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,","अच्छा,,और कौन कौन है बुरा??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,"
hi,"अच्छा,,और कौन कौन है मालवड़ूोद नीच??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,","अच्छा,,और कौन कौन है बुरा??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,"
hi,"अच्छा,,और कौन कौन है मागांडोद नीच??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,","अच्छा,,और कौन कौन है बुरा??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,"
hi,ओए कानिये इतने जल्दी में ट्वीट क्यों कर देते हो? ,ओए इतने जल्दी में ट्वीट क्यों कर देते हो?
hi,ओए कानिये फ़ट्टूे जल्दी में ट्वीट क्यों कर देते हो?,ओए इतने जल्दी में ट्वीट क्यों कर देते हो?
hi,ओए कानिये खज्जूे जल्दी में ट्वीट क्यों कर देते हो?,ओए इतने जल्दी में ट्वीट क्यों कर देते हो?
hi,ओए कानिये वेश्याे जल्दी में ट्वीट क्यों कर देते हो?,ओए इतने जल्दी में ट्वीट क्यों कर देते हो?
hi,साला बल्ला तो बिल्कुल चलता ही नहीं है इसका मादरचोद,बल्ला तो बिल्कुल चलता ही नहीं है इसका
hi,साला बल्ला तो बिल्कुल चलता ही नहीं है इसका मागंडफटोद,बल्ला तो बिल्कुल चलता ही नहीं है इसका
hi,साला बल्ला तो बिल्कुल चलता ही नहीं है इसका मारांडोद,बल्ला तो बिल्कुल चलता ही नहीं है इसका
hi,साला बल्ला तो बिल्कुल चलता ही नहीं है इसका मामूर्खोद,बल्ला तो बिल्कुल चलता ही नहीं है इसका
hi,"आज कल तो रेप आम बात हो गई ऐसा लगता है, साले हरामी पर कड़ी लगाम लगाना जरूरी है ।","आज कल तो रेप आम बात हो गई ऐसा लगता है, बुरे लोगों पर कड़ी लगाम लगाना जरूरी है ।"
hi,ये सूअरिआ यहां हिन्दुओं को बदनाम कर रही है पत्रकारिता के नाम पर कलंक है ये,ये यहां हिन्दुओं को बदनाम कर रही है पत्रकारिता के नाम पर
hi,मादर चोदो समाचार दिखाना जैसे हुआ वैसे,समाचार दिखाना जैसे हुआ वैसे
hi,मादर चोदो समाचार दिखाना जैसे हुआ वैसे,समाचार प्रस्तुत करना जैसा घटित हुआ वैसा
hi,मादर चोदो समाचार दिखाना जैसे हुआ वैसे,समाचार को यथारूप दिखाना
hi,मादर चोदो समाचार दिखाना जैसे हुआ वैसे,"समाचार दिखाना जैसा हुआ था, वैसा ही"
hi,भोसडिके इंटरनेशनल रिपोर्ट की खबर तुरन्त आ जाती है,इंटरनेशनल रिपोर्ट की खबर तुरन्त आ जाती है
hi,ये हैं सुअर के पिल्ले हरामी कालापानी भेजिये हराम की औलादो को..,ये हैं बेकार लोग कड़ी कार्रवाई करिए इन बेकार लोगों पर ..
hi,कल रिटायर होगा तो सब यही लोग थैंक यू धोनी वाले ट्वीट पर रंडी रोना करेंगे,कल रिटायर होगा तो सब यही लोग थैंक यू धोनी वाले ट्वीट पर तमाशा मचाएंगे
hi,ये बचपन नहीं जवानी है सड़े लूँड,ये बचपन नहीं जवानी है
hi,एक बार अपनी पे आ गए ना भेनचोद तो अच्छा नहीं होगा,एक बार अपनी पे आ गए ना तो अच्छा नहीं होगा
hi,देख भोसडीके अपुण सेलिब्रिटी है अभी,देख अपुण सेलिब्रिटी है अभी
hi,हरामी भोसड़ीके बिजली चोर हो तुम,बुरे इंसान बिजली चोर हो तुम
hi,भोसड़ीके अगर अभी कुछ नहीं किया तो वोट मांगने मत आना।,अगर अभी कुछ नहीं किया तो वोट मांगने मत आना।
hi,बस हिन्दु मुसलमान कराओ और अपनी रोटी सेको। तेरे जैसा नीच आदमी इस संसार मे कही नही मिलेगा।,बस हिन्दु मुसलमान कराओ और अपनी रोटी सेको। तेरे जैसा आदमी इस संसार मे कही नही मिलेगा।
hi,इस बारे मे ना तो हरामी मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !,इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !
hi,इस बारे मे ना तो हरामी मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !,इस बारे में न तो मीडिया ने कोई चर्चा की और न ही सरकार द्वारा कोई ठोस कदम उठाया गया।
hi,इस बारे मे ना तो हरामी मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !,इस विषय पर मीडिया ने चुप्पी साधी और सरकार की ओर से भी कोई ठोस कार्रवाई नहीं हुई।
hi,इस बारे मे ना तो हरामी मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !,इस मामले में न तो मीडिया ने कोई प्रतिक्रिया दी और न ही सरकार ने कोई ठोस कदम उठाया।
hi,पत्रकारों को ज़बरदस्ती मूत पिलाने की ज़रूरत ही नहीं |,पत्रकारों से जबरदस्ती कोई काम करवाने की जरूरत नहीं |
hi,इस हरामखोर कुत्ते  भेनचोद के साथ क्या सुलूक किया जाना चाहिए?? इसको फाड़ कर सुअरों को खिला देना चाहिए??,इसके साथ क्या सुलूक किया जाना चाहिए??
hi,मादरजात राजनेताओं और भड़वा पत्रकारों के मुंह से उफ्फ तक नहीं निकलता,राजनेताओं और पत्रकारों के मुंह से उफ्फ तक नहीं निकलता
hi,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? चूतिया कम दिमाग वाले |,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? कम दिमाग वाले |
hi,आज हमारे देश ने लौड़ूा अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? चूतिया कम दिमाग वाले |,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? कम दिमाग वाले |
hi,आज हमारे देश ने लंडा अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? चूतिया कम दिमाग वाले |,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? कम दिमाग वाले |
hi,आज हमारे देश ने दल्लेा अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? चूतिया कम दिमाग वाले |,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? कम दिमाग वाले |
hi,वाह सूअर के नाजायज़ पिल्ले इतना जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,वाह इतना जल्दी पलट गए | वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |
hi,वाह सूअर के नाजायज़ पिल्ले इतना जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"वाह, लोग इतनी जल्दी अपनी बात से पलट गए। वाह, क्या भाई चारे से अमन-शांति का पाठ पढ़ा रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले इतना जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,यह देखकर आश्चर्य हुआ कि वे इतनी जल्दी अपना रुख बदल गए। और यह भाईचारे और शांति का संदेश दे रहा है।
hi,वाह सूअर के नाजायज़ पिल्ले इतना जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"अरे, ये लोग तो बहुत जल्दी पलट गए। और यह आदमी भाईचारे और शांति की बात कर रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले गोबरा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,वाह इतना जल्दी पलट गए | वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |
hi,वाह सूअर के नाजायज़ पिल्ले गोबरा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"वाह, लोग इतनी जल्दी अपनी बात से पलट गए। वाह, क्या भाई चारे से अमन-शांति का पाठ पढ़ा रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले गोबरा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,यह देखकर आश्चर्य हुआ कि वे इतनी जल्दी अपना रुख बदल गए। और यह भाईचारे और शांति का संदेश दे रहा है।
hi,वाह सूअर के नाजायज़ पिल्ले गोबरा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"अरे, ये लोग तो बहुत जल्दी पलट गए। और यह आदमी भाईचारे और शांति की बात कर रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले फ़ाड़नाा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,वाह इतना जल्दी पलट गए | वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |
hi,वाह सूअर के नाजायज़ पिल्ले फ़ाड़नाा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"वाह, लोग इतनी जल्दी अपनी बात से पलट गए। वाह, क्या भाई चारे से अमन-शांति का पाठ पढ़ा रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले फ़ाड़नाा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,यह देखकर आश्चर्य हुआ कि वे इतनी जल्दी अपना रुख बदल गए। और यह भाईचारे और शांति का संदेश दे रहा है।
hi,वाह सूअर के नाजायज़ पिल्ले फ़ाड़नाा जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"अरे, ये लोग तो बहुत जल्दी पलट गए। और यह आदमी भाईचारे और शांति की बात कर रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले डिका जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,वाह इतना जल्दी पलट गए | वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |
hi,वाह सूअर के नाजायज़ पिल्ले डिका जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"वाह, लोग इतनी जल्दी अपनी बात से पलट गए। वाह, क्या भाई चारे से अमन-शांति का पाठ पढ़ा रहा है।"
hi,वाह सूअर के नाजायज़ पिल्ले डिका जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,यह देखकर आश्चर्य हुआ कि वे इतनी जल्दी अपना रुख बदल गए। और यह भाईचारे और शांति का संदेश दे रहा है।
hi,वाह सूअर के नाजायज़ पिल्ले डिका जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,"अरे, ये लोग तो बहुत जल्दी पलट गए। और यह आदमी भाईचारे और शांति की बात कर रहा है।"
hi,रंडी सॉरी फिर तुम कहोगे गलत भाषा बोली,सॉरी फिर तुम कहोगे गलत भाषा बोली
hi,चुप कर भोसडीके समाजसेवी पर गलत  कमेंट करता है,चुप कर समाजसेवी पर गलत कमेंट करता है
hi,चुप कर भोसडीके समाजसेवी पर गलत  कमेंट करता है,"शांत रहो, समाजसेवी के बारे में गलत टिप्पणी कर रहा है"
hi,चुप कर भोसडीके समाजसेवी पर गलत  कमेंट करता है,"चुप रहो, समाजसेवी पर गलत बात कहता है"
hi,चुप कर भोसडीके समाजसेवी पर गलत  कमेंट करता है,"चुप रहिए, समाजसेवी के बारे में गलत टिप्पणी की जा रही है"
hi,मैं समस्त जौनपुर वालो से आग्रह करता हु की ऐसे नाली के कीड़ों को समाज से बाहर करो जो हमारे जौनपुर का नाम खराब करते है।,मैं समस्त जौनपुर वालो से आग्रह करता हु की ऐसे लोगों को बाहर करो जो हमारे जौनपुर का नाम खराब करते है।
hi,"मादरचोद इसने कांग्रेस को कहा से कहा पहुँचा दिया,","इसने कांग्रेस को कहा से कहा पहुँचा दिया,"
hi,"माकंटापोद इसने कांग्रेस को कहा से कहा पहुँचा दिया,","इसने कांग्रेस को कहा से कहा पहुँचा दिया,"
hi,"मालौड़ूोद इसने कांग्रेस को कहा से कहा पहुँचा दिया,","इसने कांग्रेस को कहा से कहा पहुँचा दिया,"
hi,"मारंडीोद इसने कांग्रेस को कहा से कहा पहुँचा दिया,","इसने कांग्रेस को कहा से कहा पहुँचा दिया,"
hi,क्योंकि मादरचोद ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?,क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?
hi,क्योंकि माबकचोद ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?,क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?
hi,क्योंकि मालौड़ाोद ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?,क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?
hi,क्योंकि मारांडोद ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?,क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?
hi,यहां भडवा की गांड जल रही है।,यहां उसकी जल रही है।
hi,यहां फ़ट्टूा की गांड जल रही है।,यहां उसकी जल रही है।
hi,यहां दरचा की गांड जल रही है।,यहां उसकी जल रही है।
hi,यहां भेनचोदा की गांड जल रही है।,यहां उसकी जल रही है।
hi,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह मादरचोद,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह
hi,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह माचोदीोद,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह
hi,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह मागुदाोद,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह
hi,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह माभडवोद,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह
hi,भैनचोद 4g के नाम पे अच्छा चुतिया काटते है,4g के नाम पे अच्छा बेवकूफ बनाते है
hi,अब तो ये भी हरामी बनते जा रहे हैं,अब तो ये भी बुरे आदमी बनते जा रहे हैं 
hi,हलाला की पैदाइश सूअर की औलाद तू चुप कर,बुरे व्यवहार के आदमी तू चुप कर
hi,तब ये संस्कार क्या चादर मोड़ने गए थे ?,तब ये  संस्कार कहां चले गए थे ?
hi,भोसड़ीके यहां आकर बात कर तुझे जवाब देंगे। ,यहां आकर बात कर तुझे जवाब देंगे। 
hi,ये हरामी खुलेआम अलगाववादी भाषा बोल रहा है।,ये बेकार आदमी खुलेआम अलगाववादी भाषा बोल रहा है।
hi,"लण्ड, सच्चे पत्रकार  बनने की कोशिश कर वर्ना अपने आपसे घीन आने लगेगी",सच्चे पत्रकार  बनने की कोशिश कर वर्ना अपने आपसे शर्म आने लगेगी
hi,दो चार को शूट करो ये हरामी लोग अपने आप चिल्लाना बन्द कर देंगें।,दो चार पर कड़ी कार्रवाई करो ये बुरे लोग अपने आप चिल्लाना बन्द कर देंगें।
