language,toxic_sentence,neutral_sentence
uk,"Лєна, краще мене кашею годуй, ніж праєбітє.","Лєна, краще мене кашею годуй, ніж стороннього."
uk,"Лєна, краще мене кашею годуй, ніж праєбітє.","Лєна, краще мене кашею годуй, ніж цю людину."
uk,бляяя точно) і поміняти прізвище вконтактику,Блін точно)і поміняти прізвище вконтактику
uk,фігасить точно) і поміняти прізвище вконтактику,Блін точно)і поміняти прізвище вконтактику
uk,посрать точно) і поміняти прізвище вконтактику,Блін точно)і поміняти прізвище вконтактику
uk,хуєкрада точно) і поміняти прізвище вконтактику,Блін точно)і поміняти прізвище вконтактику
uk,"Вкотре переконуюсь, шо я думаю піздою, а не мозком, блять","Ще раз переконуюсь, що я думаю чимось, а не мозком"
uk,"Вкотре переконуюсь, шо я думаю хрінове, а не мозком, хвойду","Ще раз переконуюсь, що я думаю чимось, а не мозком"
uk,"Вкотре переконуюсь, шо я думаю всралися, а не мозком, йобера","Ще раз переконуюсь, що я думаю чимось, а не мозком"
uk,"Вкотре переконуюсь, шо я думаю зассалє, а не мозком, йопте","Ще раз переконуюсь, що я думаю чимось, а не мозком"
uk,"Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!","Зараз закурю... поганий футбол, тримай себе в руках, Міла"
uk,"Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!","Зараз закурю... футбол не вдався, тримай себе в руках, Міла"
uk,"Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!","Зараз хочу закурити... невдалий футбол, тримай себе в руках, Міла"
uk,"Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!","Зараз закурю... футбол розчарував, тримай себе в руках, Міла"
uk,"Зараз,гамаєбля-муха,закурю....зябатись футбол,тримай себе в руках,Міла!","Зараз закурю... поганий футбол, тримай себе в руках, Міла"
uk,"Зараз,гамаєбля-муха,закурю....зябатись футбол,тримай себе в руках,Міла!","Зараз закурю... футбол не вдався, тримай себе в руках, Міла"
uk,"Зараз,гамаєбля-муха,закурю....зябатись футбол,тримай себе в руках,Міла!","Зараз хочу закурити... невдалий футбол, тримай себе в руках, Міла"
uk,"Зараз,гамаєбля-муха,закурю....зябатись футбол,тримай себе в руках,Міла!","Зараз закурю... футбол розчарував, тримай себе в руках, Міла"
uk,"Зараз,хуйарт-муха,закурю....ахурмєнно футбол,тримай себе в руках,Міла!","Зараз закурю... поганий футбол, тримай себе в руках, Міла"
uk,"Зараз,хуйарт-муха,закурю....ахурмєнно футбол,тримай себе в руках,Міла!","Зараз закурю... футбол не вдався, тримай себе в руках, Міла"
uk,"Зараз,хуйарт-муха,закурю....ахурмєнно футбол,тримай себе в руках,Міла!","Зараз хочу закурити... невдалий футбол, тримай себе в руках, Міла"
uk,"Зараз,хуйарт-муха,закурю....ахурмєнно футбол,тримай себе в руках,Міла!","Зараз закурю... футбол розчарував, тримай себе в руках, Міла"
uk,"Зараз,дойоб-муха,закурю....профакайте футбол,тримай себе в руках,Міла!","Зараз закурю... поганий футбол, тримай себе в руках, Міла"
uk,"Зараз,дойоб-муха,закурю....профакайте футбол,тримай себе в руках,Міла!","Зараз закурю... футбол не вдався, тримай себе в руках, Міла"
uk,"Зараз,дойоб-муха,закурю....профакайте футбол,тримай себе в руках,Міла!","Зараз хочу закурити... невдалий футбол, тримай себе в руках, Міла"
uk,"Зараз,дойоб-муха,закурю....профакайте футбол,тримай себе в руках,Міла!","Зараз закурю... футбол розчарував, тримай себе в руках, Міла"
uk,"Яка ж я зла, блять.",Яка ж я зла
uk,"Яка ж я зла, піздялка.",Яка ж я зла
uk,"Яка ж я зла, неїбучих.",Яка ж я зла
uk,"Яка ж я зла, гівнючці.",Яка ж я зла
uk,та тоді якийсь пиздец бувв мене рідко губи тріскають,Та тоді якийсь ужас бувв мене рідко губи тріскають
uk,та тоді якийсь пиздец бувв мене рідко губи тріскають,"та тоді було дуже важко, у мене рідко губи тріскають"
uk,та тоді якийсь пиздец бувв мене рідко губи тріскають,"та тоді був справжній жах, у мене рідко губи тріскають"
uk,та тоді якийсь пиздец бувв мене рідко губи тріскають,"та тоді було дуже погано, у мене рідко губи тріскають"
uk,та тоді якийсь бляхі бувв мене рідко губи тріскають,Та тоді якийсь ужас бувв мене рідко губи тріскають
uk,та тоді якийсь бляхі бувв мене рідко губи тріскають,"та тоді було дуже важко, у мене рідко губи тріскають"
uk,та тоді якийсь бляхі бувв мене рідко губи тріскають,"та тоді був справжній жах, у мене рідко губи тріскають"
uk,та тоді якийсь бляхі бувв мене рідко губи тріскають,"та тоді було дуже погано, у мене рідко губи тріскають"
uk,та тоді якийсь затрахали бувв мене рідко губи тріскають,Та тоді якийсь ужас бувв мене рідко губи тріскають
uk,та тоді якийсь затрахали бувв мене рідко губи тріскають,"та тоді було дуже важко, у мене рідко губи тріскають"
uk,та тоді якийсь затрахали бувв мене рідко губи тріскають,"та тоді був справжній жах, у мене рідко губи тріскають"
uk,та тоді якийсь затрахали бувв мене рідко губи тріскають,"та тоді було дуже погано, у мене рідко губи тріскають"
uk,та тоді якийсь їбанеш бувв мене рідко губи тріскають,Та тоді якийсь ужас бувв мене рідко губи тріскають
uk,та тоді якийсь їбанеш бувв мене рідко губи тріскають,"та тоді було дуже важко, у мене рідко губи тріскають"
uk,та тоді якийсь їбанеш бувв мене рідко губи тріскають,"та тоді був справжній жах, у мене рідко губи тріскають"
uk,та тоді якийсь їбанеш бувв мене рідко губи тріскають,"та тоді було дуже погано, у мене рідко губи тріскають"
uk,"Чемпіоном він хоче бути, ага, бля.","Чемпіоном він хоче бути, ага"
uk,"Чемпіоном він хоче бути, ага, срали.","Чемпіоном він хоче бути, ага"
uk,"Чемпіоном він хоче бути, ага, сйобує.","Чемпіоном він хоче бути, ага"
uk,"Чемпіоном він хоче бути, ага, хуїнер.","Чемпіоном він хоче бути, ага"
uk,А всюди йобаний натовп з йобаними руками.,А всюди натовп з руками
uk,А всюди тажфігня натовп з йобаними руками.,А всюди натовп з руками
uk,А всюди ліцопізда натовп з йобаними руками.,А всюди натовп з руками
uk,А всюди всиранням натовп з йобаними руками.,А всюди натовп з руками
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в жопу тіко.","Хтіли ""паставіть падножку Порошєнка"", а вийшло наоборот тільки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в жопу тіко.","Хотіли поставити підніжку Порошенку, а вийшло навпаки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в жопу тіко.","Планували зашкодити Порошенку, але результат був протилежним."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в жопу тіко.","Малося на меті створити перешкоду Порошенку, а вийшло зовсім інакше."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в пиздюка тіко.","Хтіли ""паставіть падножку Порошєнка"", а вийшло наоборот тільки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в пиздюка тіко.","Хотіли поставити підніжку Порошенку, а вийшло навпаки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в пиздюка тіко.","Планували зашкодити Порошенку, але результат був протилежним."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в пиздюка тіко.","Малося на меті створити перешкоду Порошенку, а вийшло зовсім інакше."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в нихуясе тіко.","Хтіли ""паставіть падножку Порошєнка"", а вийшло наоборот тільки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в нихуясе тіко.","Хотіли поставити підніжку Порошенку, а вийшло навпаки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в нихуясе тіко.","Планували зашкодити Порошенку, але результат був протилежним."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в нихуясе тіко.","Малося на меті створити перешкоду Порошенку, а вийшло зовсім інакше."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в впізду тіко.","Хтіли ""паставіть падножку Порошєнка"", а вийшло наоборот тільки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в впізду тіко.","Хотіли поставити підніжку Порошенку, а вийшло навпаки."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в впізду тіко.","Планували зашкодити Порошенку, але результат був протилежним."
uk,"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в впізду тіко.","Малося на меті створити перешкоду Порошенку, а вийшло зовсім інакше."
uk,"Мені дохуя французької, а єбав, бо усний:з","Мені багато французької, а манав, бо усний"
uk,"Мені трахне французької, а цицічки, бо усний:з","Мені багато французької, а манав, бо усний"
uk,"Мені задрючує французької, а виїбіть, бо усний:з","Мені багато французької, а манав, бо усний"
uk,"Мені нігга французької, а всосали, бо усний:з","Мені багато французької, а манав, бо усний"
uk,"бляха, я не можу змусити себе вчитися!","Капець, я не можу змусити себе вчитися"
uk,"мразотою, я не можу змусити себе вчитися!","Капець, я не можу змусити себе вчитися"
uk,"ссаніна, я не можу змусити себе вчитися!","Капець, я не можу змусити себе вчитися"
uk,"єблую, я не можу змусити себе вчитися!","Капець, я не можу змусити себе вчитися"
uk,Блядь та ну ви знущаєтесь?,та ну ви знущаєтесь?
uk,Сцанині та ну ви знущаєтесь?,та ну ви знущаєтесь?
uk,Насцяла та ну ви знущаєтесь?,та ну ви знущаєтесь?
uk,Піздєцяк та ну ви знущаєтесь?,та ну ви знущаєтесь?
uk,Мандєц блядьЧо ж так смєшно з цього?,Чого ж так смішно з цього?
uk,"Та нахуй ти мені впав, скотина ти така)))",Та навіщо ти мені потрібен
uk,"Та нахуй ти мені впав, скотина ти така)))",Ти мені зовсім не потрібен
uk,"Та нахуй ти мені впав, скотина ти така)))",Навіщо ти мені здався
uk,"Та нахуй ти мені впав, скотина ти така)))",Я не бачу сенсу в твоїй присутності
uk,"Та заіпало ти мені впав, скотина ти єбана)))",Та навіщо ти мені потрібен
uk,"Та заіпало ти мені впав, скотина ти єбана)))",Ти мені зовсім не потрібен
uk,"Та заіпало ти мені впав, скотина ти єбана)))",Навіщо ти мені здався
uk,"Та заіпало ти мені впав, скотина ти єбана)))",Я не бачу сенсу в твоїй присутності
uk,"Та сралєна ти мені впав, скотина ти їбат)))",Та навіщо ти мені потрібен
uk,"Та сралєна ти мені впав, скотина ти їбат)))",Ти мені зовсім не потрібен
uk,"Та сралєна ти мені впав, скотина ти їбат)))",Навіщо ти мені здався
uk,"Та сралєна ти мені впав, скотина ти їбат)))",Я не бачу сенсу в твоїй присутності
uk,"Та жиди ти мені впав, скотина ти всратий)))",Та навіщо ти мені потрібен
uk,"Та жиди ти мені впав, скотина ти всратий)))",Ти мені зовсім не потрібен
uk,"Та жиди ти мені впав, скотина ти всратий)))",Навіщо ти мені здався
uk,"Та жиди ти мені впав, скотина ти всратий)))",Я не бачу сенсу в твоїй присутності
uk,"Дивлюсь на відповіді голосувань і бля, who the fuck так погано мене знає?","Дивлюсь на відповіді голосувань і, хто так погано мене знає?"
uk,"Дивлюсь на відповіді голосувань і хєрила, who the fuck так погано мене знає?","Дивлюсь на відповіді голосувань і, хто так погано мене знає?"
uk,"Дивлюсь на відповіді голосувань і хероів, who the fuck так погано мене знає?","Дивлюсь на відповіді голосувань і, хто так погано мене знає?"
uk,"Дивлюсь на відповіді голосувань і пьозди, who the fuck так погано мене знає?","Дивлюсь на відповіді голосувань і, хто так погано мене знає?"
uk,"та блять, нема зворотніх плацкартів на коли мені треба в обозрімом будущєм",Нема зворотніх плацкартні на коли мені треба в обозрімом будущєм
uk,"та єбоште, нема зворотніх плацкартів на коли мені треба в обозрімом будущєм",Нема зворотніх плацкартні на коли мені треба в обозрімом будущєм
uk,"та апіздав, нема зворотніх плацкартів на коли мені треба в обозрімом будущєм",Нема зворотніх плацкартні на коли мені треба в обозрімом будущєм
uk,"та їбанись, нема зворотніх плацкартів на коли мені треба в обозрімом будущєм",Нема зворотніх плацкартні на коли мені треба в обозрімом будущєм
uk,"Ну нахуй, мудаки і є мудаки","Ну, погані і є погані"
uk,"Ну охуївати, йобнуло і є єбланства","Ну, погані і є погані"
uk,"Ну говні, йбвмть і є похєрфейс","Ну, погані і є погані"
uk,"Ну піздою, гівняних і є їбать","Ну, погані і є погані"
uk,"Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій недойоб кидає мені АНЕКДОТИ.","Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття  кидає мені АНЕКДОТИ."
uk,"Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій засрано кидає мені АНЕКДОТИ.","Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття  кидає мені АНЕКДОТИ."
uk,"Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій просрала кидає мені АНЕКДОТИ.","Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття  кидає мені АНЕКДОТИ."
uk,"Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій ахірєзний кидає мені АНЕКДОТИ.","Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття  кидає мені АНЕКДОТИ."
uk,"Той хуй в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого","Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого"
uk,"Той хуесос в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого","Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого"
uk,"Той виїбеш в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого","Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого"
uk,"Той сцич в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого","Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого"
uk,"Господи йоб твою мать, вирубіть уже літо нахуй.","Господи, вирубіть уже літо."
uk,"Господи єбал твою мать, вирубіть уже літо хєрасє.","Господи, вирубіть уже літо."
uk,"Господи хрін твою мать, вирубіть уже літо йобарь.","Господи, вирубіть уже літо."
uk,"Господи говна твою мать, вирубіть уже літо гімнярам.","Господи, вирубіть уже літо."
uk,"' бля, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'","'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'"
uk,"' сцотні, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'","'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'"
uk,"' виєбон, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'","'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'"
uk,"' гімну, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'","'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'"
uk,Схуялі ти пишеш твіти з моєю картинкою?,навіщо ти пишеш твіти з моєю картинкою?
uk,Йопте ти пишеш твіти з моєю картинкою?,навіщо ти пишеш твіти з моєю картинкою?
uk,Дублянами ти пишеш твіти з моєю картинкою?,навіщо ти пишеш твіти з моєю картинкою?
uk,Наїбати ти пишеш твіти з моєю картинкою?,навіщо ти пишеш твіти з моєю картинкою?
uk,"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух бля!","приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух"
uk,"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух пизду!","приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух"
uk,"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух єбля!","приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух"
uk,"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух наїбну!","приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух"
uk,"'Перед тим, як щось затвітити, запитай у себе: ''А може всім похую на то?'', і пам''ятай, що відповідь завжди ''Так''.'","'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'"
uk,"'Перед тим, як щось затвітити, запитай у себе: ''А може всім взїбали на то?'', і пам''ятай, що відповідь завжди ''Так''.'","'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'"
uk,"'Перед тим, як щось затвітити, запитай у себе: ''А може всім єбане на то?'', і пам''ятай, що відповідь завжди ''Так''.'","'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'"
uk,"'Перед тим, як щось затвітити, запитай у себе: ''А може всім обісрані на то?'', і пам''ятай, що відповідь завжди ''Так''.'","'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'"
uk,"гавно вапрос, від кого передати?)","не питання, від кого передати?)"
uk,"заебало вапрос, від кого передати?)","не питання, від кого передати?)"
uk,"дрочкі вапрос, від кого передати?)","не питання, від кого передати?)"
uk,"курвоооо вапрос, від кого передати?)","не питання, від кого передати?)"
uk,Кидає фотку в платті і каже - диви яка в мене тут жопа!,'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!'
uk,Кидає фотку в платті і каже - диви яка в мене тут хуїті!,'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!'
uk,Кидає фотку в платті і каже - диви яка в мене тут сцяв!,'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!'
uk,Кидає фотку в платті і каже - диви яка в мене тут хуюстік!,'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!'
uk,завжди роблю хуйовий а їй нра,завжди роблю поганий а їй нра
uk,завжди роблю поєбланити а їй нра,завжди роблю поганий а їй нра
uk,завжди роблю просрані а їй нра,завжди роблю поганий а їй нра
uk,завжди роблю хуєви а їй нра,завжди роблю поганий а їй нра
uk,"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"
uk,"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усім байдуже на ті діалоги"": Це так мило, коли після вечірки всі повідомляють, що вдома.'"
uk,"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Нікому не цікаві ті діалоги"": Приємно, коли після застілля всі пишуть, що вдома.'"
uk,"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усіх не хвилюють ті діалоги"": Це так зворушливо, коли після вечірки всі звітують, що вдома.'"
uk,"'Рубрика ""Всім просцяти на ті дурне діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"
uk,"'Рубрика ""Всім просцяти на ті дурне діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усім байдуже на ті діалоги"": Це так мило, коли після вечірки всі повідомляють, що вдома.'"
uk,"'Рубрика ""Всім просцяти на ті дурне діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Нікому не цікаві ті діалоги"": Приємно, коли після застілля всі пишуть, що вдома.'"
uk,"'Рубрика ""Всім просцяти на ті дурне діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усіх не хвилюють ті діалоги"": Це так зворушливо, коли після вечірки всі звітують, що вдома.'"
uk,"'Рубрика ""Всім наїбав на ті хуйньой діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"
uk,"'Рубрика ""Всім наїбав на ті хуйньой діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усім байдуже на ті діалоги"": Це так мило, коли після вечірки всі повідомляють, що вдома.'"
uk,"'Рубрика ""Всім наїбав на ті хуйньой діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Нікому не цікаві ті діалоги"": Приємно, коли після застілля всі пишуть, що вдома.'"
uk,"'Рубрика ""Всім наїбав на ті хуйньой діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усіх не хвилюють ті діалоги"": Це так зворушливо, коли після вечірки всі звітують, що вдома.'"
uk,"'Рубрика ""Всім мудачука на ті підарота діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"
uk,"'Рубрика ""Всім мудачука на ті підарота діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усім байдуже на ті діалоги"": Це так мило, коли після вечірки всі повідомляють, що вдома.'"
uk,"'Рубрика ""Всім мудачука на ті підарота діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Нікому не цікаві ті діалоги"": Приємно, коли після застілля всі пишуть, що вдома.'"
uk,"'Рубрика ""Всім мудачука на ті підарота діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Усіх не хвилюють ті діалоги"": Це так зворушливо, коли після вечірки всі звітують, що вдома.'"
uk,Коли пацан - пиздець як відразливо.,Коли пацан - геть як відразливо.
uk,Коли пацан - приїбеться як відразливо.,Коли пацан - геть як відразливо.
uk,Коли пацан - досраєшся як відразливо.,Коли пацан - геть як відразливо.
uk,Коли пацан - зїбвсь як відразливо.,Коли пацан - геть як відразливо.
uk,"Підйом, курво, Arbeit macht frei","Підйом, Arbeit macht frei"
uk,"Підйом, хєрачити, Arbeit macht frei","Підйом, Arbeit macht frei"
uk,"Підйом, уїбнути, Arbeit macht frei","Підйом, Arbeit macht frei"
uk,"Підйом, говнова, Arbeit macht frei","Підйом, Arbeit macht frei"
uk,– Я что лох налогі платіть?,– Я что хворий налогі платіть?
uk,– Я что йбнрт налогі платіть?,– Я что хворий налогі платіть?
uk,– Я что хуїїмо налогі платіть?,– Я что хворий налогі платіть?
uk,– Я что збсс налогі платіть?,– Я что хворий налогі платіть?
uk,Ну вас нахєр з вашою політикою.,Ну вас з вашою політикою.
uk,Ну вас наябують з вашою політикою.,Ну вас з вашою політикою.
uk,Ну вас фігом з вашою політикою.,Ну вас з вашою політикою.
uk,Ну вас яїбав з вашою політикою.,Ну вас з вашою політикою.
uk,Один хуй хріново добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #піздєц,Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv
uk,Один сруть блядям добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #їбеться,Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv
uk,Один піздс уйобіще добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #муділ,Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv
uk,Один хуєва поїбатись добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #трахісан,Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv
uk,Один раз побув долбайобом і на все життя ним залишився.,Один раз побув поганим чоловіком і на все життя ним залишився.
uk,"словом, заїбало то всьо. ви кто такіє? я вас нє звал. ідітє нахуй","словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси"
uk,"словом, їбанини то всьо. ви кто такіє? я вас нє звал. ідітє хуілин","словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси"
uk,"словом, гівнярюлія то всьо. ви кто такіє? я вас нє звал. ідітє сраченя","словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси"
uk,"словом, підїбнув то всьо. ви кто такіє? я вас нє звал. ідітє гавнєца","словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси"
uk,"Блін, я sooooo excited, прям жопою в кріслі пританцьовую","Я sooooo excited, прям заднім місцем в кріслі пританцьовую"
uk,"Блін, я sooooo excited, прям жопою в кріслі пританцьовую","Я дуже збуджений, ледь всидів на місці"
uk,"Блін, я sooooo excited, прям жопою в кріслі пританцьовую","Мені так радісно, що я не можу спокійно сидіти"
uk,"Блін, я sooooo excited, прям жопою в кріслі пританцьовую","Я надзвичайно схвильований, аж трохи ворущуся на стільці"
uk,"Фігова, я sooooo excited, прям морді в кріслі пританцьовую","Я sooooo excited, прям заднім місцем в кріслі пританцьовую"
uk,"Фігова, я sooooo excited, прям морді в кріслі пританцьовую","Я дуже збуджений, ледь всидів на місці"
uk,"Фігова, я sooooo excited, прям морді в кріслі пританцьовую","Мені так радісно, що я не можу спокійно сидіти"
uk,"Фігова, я sooooo excited, прям морді в кріслі пританцьовую","Я надзвичайно схвильований, аж трохи ворущуся на стільці"
uk,"Сісєчки, я sooooo excited, прям ссаніною в кріслі пританцьовую","Я sooooo excited, прям заднім місцем в кріслі пританцьовую"
uk,"Сісєчки, я sooooo excited, прям ссаніною в кріслі пританцьовую","Я дуже збуджений, ледь всидів на місці"
uk,"Сісєчки, я sooooo excited, прям ссаніною в кріслі пританцьовую","Мені так радісно, що я не можу спокійно сидіти"
uk,"Сісєчки, я sooooo excited, прям ссаніною в кріслі пританцьовую","Я надзвичайно схвильований, аж трохи ворущуся на стільці"
uk,"Хуюж, я sooooo excited, прям ссаному в кріслі пританцьовую","Я sooooo excited, прям заднім місцем в кріслі пританцьовую"
uk,"Хуюж, я sooooo excited, прям ссаному в кріслі пританцьовую","Я дуже збуджений, ледь всидів на місці"
uk,"Хуюж, я sooooo excited, прям ссаному в кріслі пританцьовую","Мені так радісно, що я не можу спокійно сидіти"
uk,"Хуюж, я sooooo excited, прям ссаному в кріслі пританцьовую","Я надзвичайно схвильований, аж трохи ворущуся на стільці"
uk,"А нахуя він, є від нього щось, окрім шкоди?","А навіщо він, є від нього щось, окрім шкоди?"
uk,"А жидовка він, є від нього щось, окрім шкоди?","А навіщо він, є від нього щось, окрім шкоди?"
uk,"А блєть він, є від нього щось, окрім шкоди?","А навіщо він, є від нього щось, окрім шкоди?"
uk,"А їдрьона він, є від нього щось, окрім шкоди?","А навіщо він, є від нього щось, окрім шкоди?"
uk,"Ого, а нахуя вони це постять...","Ого, а навіщо вони це постять"
uk,"Ого, а нахуя вони це постять...","Ого, а навіщо вони це публікують"
uk,"Ого, а нахуя вони це постять...","Цікаво, з якою метою вони це викладають"
uk,"Ого, а нахуя вони це постять...","Не зрозуміло, навіщо вони це розміщують"
uk,"Ого, а бляль вони це постять...","Ого, а навіщо вони це постять"
uk,"Ого, а бляль вони це постять...","Ого, а навіщо вони це публікують"
uk,"Ого, а бляль вони це постять...","Цікаво, з якою метою вони це викладають"
